model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 A4,2017,24450,Automatic,38221,Petrol,145,3.0,8,8.51,24450.0,24465.55,15.55,15.55,0.06
 A3,2019,28950,Semi-Auto,8679,Petrol,145,2.0,6,7.68,28950.0,29598.08,648.08,648.08,2.24
 A1,2019,19700,Semi-Auto,9614,Petrol,145,1.0,6,10.54,19700.0,20341.04,641.04,641.04,3.25
 A7,2014,19998,Semi-Auto,40473,Diesel,235,3.0,11,9.85,19998.0,18811.55,-1186.45,1186.45,5.93
 A5,2019,25000,Automatic,100,Petrol,145,1.4,6,11.72,25000.0,23319.61,-1680.39,1680.39,6.72
 Q2,2018,18495,Manual,8539,Diesel,145,1.6,7,14.12,18495.0,18490.99,-4.01,4.01,0.02
 Q2,2017,16500,Manual,22379,Petrol,125,1.4,8,11.5,16500.0,17843.42,1343.42,1343.42,8.14
 A4,2016,18000,Manual,23596,Petrol,145,2.0,9,10.71,18000.0,16308.11,-1691.89,1691.89,9.4
 A6,2007,3995,Automatic,136000,Diesel,240,2.0,18,8.89,3995.0,5383.55,1388.55,1388.55,34.76
 A4,2016,15500,Manual,29454,Diesel,0,2.0,9,16.34,15500.0,14854.35,-645.65,645.65,4.17
 A1,2016,10500,Manual,41816,Petrol,0,1.0,9,14.8,10500.0,10412.18,-87.82,87.82,0.84
 Q3,2019,28750,Manual,3457,Petrol,145,1.5,6,8.75,28750.0,28230.72,-519.28,519.28,1.81
 A1,2016,11761,Manual,31104,Petrol,30,1.4,9,12.19,11761.0,12060.88,299.88,299.88,2.55
 SQ5,2017,36950,Automatic,27000,Petrol,150,3.0,8,7.48,36950.0,37099.33,149.33,149.33,0.4
 A6,2019,31990,Semi-Auto,8011,Diesel,145,2.0,6,10.54,31990.0,30157.29,-1832.71,1832.71,5.73
 A3,2017,15990,Manual,32600,Diesel,20,1.6,8,15.16,15990.0,13947.29,-2042.71,2042.71,12.77
 A3,2016,14500,Manual,34728,Petrol,30,1.4,9,12.67,14500.0,13722.96,-777.04,777.04,5.36
 A4,2019,22991,Manual,1900,Petrol,145,2.0,6,8.89,22991.0,25476.11,2485.11,2485.11,10.81
 A5,2019,32485,Automatic,10,Diesel,145,2.0,6,11.31,32485.0,31101.41,-1383.59,1383.59,4.26
 A3,2014,15490,Automatic,24597,Hybrid,0,1.4,11,41.42,15490.0,14023.89,-1466.11,1466.11,9.46
 Q2,2019,32000,Semi-Auto,3000,Petrol,145,2.0,6,7.3,32000.0,30754.86,-1245.14,1245.14,3.89
 A3,2016,11500,Manual,29701,Petrol,20,1.4,9,13.81,11500.0,13932.32,2432.32,2432.32,21.15
 Q2,2019,19946,Manual,100,Diesel,145,1.6,6,10.91,19946.0,23769.17,3823.17,3823.17,19.17
 A4,2014,11391,Manual,73206,Diesel,125,2.0,11,13.22,11391.0,10876.36,-514.64,514.64,4.52
 A1,2017,14995,Semi-Auto,10000,Petrol,20,1.0,8,14.12,14995.0,14512.26,-482.74,482.74,3.22
 Q5,2019,47850,Semi-Auto,11751,Diesel,145,3.0,6,7.59,47850.0,46646.87,-1203.13,1203.13,2.51
 A3,2017,12250,Manual,38239,Diesel,20,1.6,8,15.53,12250.0,13595.13,1345.13,1345.13,10.98
 A5,2018,23990,Automatic,21829,Diesel,145,2.0,7,15.53,23990.0,22590.33,-1399.67,1399.67,5.83
 A5,2017,22990,Automatic,28500,Diesel,145,2.0,8,14.45,22990.0,20134.9,-2855.1,2855.1,12.42
 A3,2015,14995,Semi-Auto,23698,Petrol,30,1.4,10,12.67,14995.0,14559.7,-435.3,435.3,2.9
 A5,2017,19990,Semi-Auto,51243,Diesel,30,2.0,8,13.81,19990.0,17835.52,-2154.48,2154.48,10.78
 Q5,2010,9299,Manual,77295,Diesel,235,2.0,15,9.57,9299.0,9359.87,60.87,60.87,0.65
 A4,2019,24490,Automatic,1293,Diesel,145,2.0,6,10.71,24490.0,27665.83,3175.83,3175.83,12.97
 Q3,2017,15000,Manual,44898,Diesel,125,2.0,8,12.69,15000.0,17216.94,2216.94,2216.94,14.78
 A5,2014,14800,Manual,33507,Diesel,30,2.0,11,13.51,14800.0,12820.5,-1979.5,1979.5,13.38
 A8,2016,23995,Semi-Auto,39000,Diesel,300,4.2,9,8.51,23995.0,29620.5,5625.5,5625.5,23.44
 A4,2017,17750,Automatic,33112,Diesel,145,2.0,8,14.45,17750.0,17540.48,-209.52,209.52,1.18
 Q2,2019,25250,Manual,2683,Petrol,145,1.5,6,9.57,25250.0,23882.26,-1367.74,1367.74,5.42
 A3,2016,13800,Manual,41298,Petrol,20,1.4,9,13.22,13800.0,13244.37,-555.63,555.63,4.03
 A3,2017,17450,Semi-Auto,26931,Petrol,30,1.4,8,12.43,17450.0,17207.33,-242.67,242.67,1.39
 A6,2018,59950,Automatic,22000,Petrol,145,4.0,7,6.47,59950.0,37365.93,-22584.07,22584.07,37.67
 Q7,2017,33991,Automatic,26522,Diesel,145,3.0,8,10.54,33991.0,33273.18,-717.82,717.82,2.11
 A3,2014,8698,Semi-Auto,87151,Diesel,30,2.0,11,13.81,8698.0,9831.64,1133.64,1133.64,13.03
 Q3,2016,16990,Manual,34000,Diesel,30,2.0,9,13.22,16990.0,15566.66,-1423.34,1423.34,8.38
 A3,2017,26450,Semi-Auto,25100,Petrol,145,2.0,8,9.57,26450.0,22031.37,-4418.63,4418.63,16.71
 A6,2016,20992,Semi-Auto,33931,Diesel,145,3.0,9,12.19,20992.0,21036.94,44.94,44.94,0.21
 A6,2019,34990,Semi-Auto,5301,Diesel,150,3.0,6,8.62,34990.0,36523.08,1533.08,1533.08,4.38
 A5,2016,21498,Semi-Auto,34051,Diesel,200,3.0,9,9.85,21498.0,21827.5,329.5,329.5,1.53
 Q5,2017,32995,Semi-Auto,32821,Diesel,235,3.0,8,9.28,32995.0,32968.6,-26.4,26.4,0.08
 A3,2019,22480,Manual,6925,Diesel,145,1.6,6,11.31,22480.0,21095.08,-1384.92,1384.92,6.16
 A1,2019,19751,Manual,5432,Petrol,145,1.0,6,10.54,19751.0,19003.37,-747.63,747.63,3.79
 A5,2019,27995,Automatic,10,Petrol,145,2.0,6,8.89,27995.0,30706.56,2711.56,2711.56,9.69
 A3,2019,22990,Automatic,5310,Petrol,145,1.5,6,9.57,22990.0,23295.63,305.63,305.63,1.33
 A3,2019,25950,Semi-Auto,4900,Petrol,145,1.5,6,9.57,25950.0,23015.96,-2934.04,2934.04,11.31
 A3,2017,23575,Semi-Auto,45380,Petrol,145,2.0,8,9.57,23575.0,20694.77,-2880.23,2880.23,12.22
 A1,2015,10698,Manual,37458,Petrol,30,1.4,10,12.19,10698.0,10793.59,95.59,95.59,0.89
 A4,2019,37995,Automatic,8235,Diesel,145,2.0,6,9.7,37995.0,28623.77,-9371.23,9371.23,24.66
 A4,2017,19450,Automatic,27409,Petrol,125,2.0,8,11.5,19450.0,18254.79,-1195.21,1195.21,6.15
 Q2,2017,19701,Semi-Auto,18434,Petrol,125,1.4,8,11.5,19701.0,19728.62,27.62,27.62,0.14
 S3,2016,19300,Semi-Auto,34500,Petrol,200,2.0,9,9.0,19300.0,23292.49,3992.49,3992.49,20.69
 A4,2017,19000,Semi-Auto,45100,Petrol,160,2.0,8,10.03,19000.0,19391.05,391.05,391.05,2.06
 Q3,2020,33491,Semi-Auto,4432,Petrol,150,1.5,5,8.62,33491.0,33646.35,155.35,155.35,0.46
 A4,2019,27490,Automatic,4983,Diesel,145,2.0,6,10.71,27490.0,26738.06,-751.94,751.94,2.74
 A3,2017,25990,Semi-Auto,17775,Petrol,205,2.0,8,9.57,25990.0,22885.27,-3104.73,3104.73,11.95
 A1,2019,19500,Manual,4100,Petrol,150,1.0,6,10.54,19500.0,19194.18,-305.82,305.82,1.57
 A4,2016,15599,Automatic,28958,Diesel,20,2.0,9,15.53,15599.0,16189.8,590.8,590.8,3.79
 A3,2016,15990,Manual,21577,Diesel,20,1.6,9,15.16,15990.0,13115.57,-2874.43,2874.43,17.98
 A3,2014,9895,Manual,94410,Petrol,30,1.4,11,12.96,9895.0,9940.48,45.48,45.48,0.46
 A6,2015,16995,Semi-Auto,55220,Diesel,30,2.0,10,14.12,16995.0,14956.56,-2038.44,2038.44,11.99
 Q3,2020,30210,Semi-Auto,1401,Diesel,145,2.0,5,10.71,30210.0,33548.05,3338.05,3338.05,11.05
 A5,2017,23499,Automatic,22491,Petrol,145,2.0,8,9.57,23499.0,22597.32,-901.68,901.68,3.84
 A4,2017,12998,Semi-Auto,74796,Diesel,20,2.0,8,15.93,12998.0,15802.47,2804.47,2804.47,21.58
 A5,2017,20962,Semi-Auto,32065,Diesel,145,2.0,8,14.45,20962.0,19859.53,-1102.47,1102.47,5.26
 A5,2017,23490,Semi-Auto,20891,Diesel,125,3.0,8,13.22,23490.0,23105.38,-384.62,384.62,1.64
 Q3,2019,29300,Automatic,13031,Petrol,150,2.0,6,6.97,29300.0,32468.79,3168.79,3168.79,10.81
 Q5,2018,33445,Semi-Auto,8301,Petrol,145,2.0,7,8.89,33445.0,30609.65,-2835.35,2835.35,8.48
 A3,2014,11490,Manual,58409,Petrol,125,1.4,11,11.72,11490.0,10130.66,-1359.34,1359.34,11.83
 RS6,2016,47490,Automatic,51600,Petrol,325,4.0,9,6.47,47490.0,49145.24,1655.24,1655.24,3.49
 Q3,2016,16500,Manual,41950,Petrol,145,1.4,9,10.91,16500.0,15962.58,-537.42,537.42,3.26
 A4,2018,27990,Semi-Auto,6800,Petrol,145,3.0,7,8.07,27990.0,29438.12,1448.12,1448.12,5.17
 Q2,2019,23000,Manual,6500,Diesel,145,1.6,6,10.91,23000.0,22041.0,-959.0,959.0,4.17
 Q5,2016,19600,Automatic,30201,Diesel,200,2.0,9,10.36,19600.0,21112.65,1512.65,1512.65,7.72
 A1,2016,10999,Automatic,52865,Diesel,0,1.6,9,16.78,10999.0,11579.83,580.83,580.83,5.28
 TT,2016,17690,Manual,20000,Petrol,150,1.8,9,10.36,17690.0,17343.61,-346.39,346.39,1.96
 Q5,2019,45990,Automatic,569,Diesel,145,2.0,6,7.96,45990.0,37716.45,-8273.55,8273.55,17.99
 Q3,2016,19950,Semi-Auto,25111,Diesel,145,2.0,9,11.31,19950.0,18900.13,-1049.87,1049.87,5.26
 A1,2016,13800,Manual,31450,Petrol,30,1.4,9,12.19,13800.0,12045.19,-1754.81,1754.81,12.72
 Q2,2019,18850,Manual,9478,Petrol,150,1.0,6,10.54,18850.0,20876.33,2026.33,2026.33,10.75
 A4,2017,16725,Semi-Auto,75882,Diesel,145,3.0,8,11.72,16725.0,21313.4,4588.4,4588.4,27.43
 A3,2014,11137,Manual,55000,Diesel,20,2.0,11,15.16,11137.0,10071.99,-1065.01,1065.01,9.56
 A5,2016,17990,Manual,33747,Diesel,125,2.0,9,12.67,17990.0,16640.9,-1349.1,1349.1,7.5
 Q3,2016,16250,Manual,29841,Diesel,125,2.0,9,13.22,16250.0,16374.17,124.17,124.17,0.76
 Q3,2019,24300,Automatic,3500,Diesel,145,2.0,6,10.71,24300.0,29713.41,5413.41,5413.41,22.28
 A3,2016,12695,Manual,22000,Diesel,20,2.0,9,15.53,12695.0,13888.01,1193.01,1193.01,9.4
 Q2,2019,20990,Manual,3500,Petrol,145,1.0,6,10.36,20990.0,21228.26,238.26,238.26,1.14
 Q3,2020,34000,Automatic,1000,Petrol,145,2.0,5,6.91,34000.0,38956.68,4956.68,4956.68,14.58
 RS4,2019,55495,Semi-Auto,9000,Petrol,150,2.9,6,6.4,55495.0,56008.97,513.97,513.97,0.93
 Q7,2016,33995,Semi-Auto,34685,Diesel,200,3.0,9,10.54,33995.0,30719.08,-3275.92,3275.92,9.64
 A4,2018,18499,Manual,27150,Petrol,145,1.4,7,11.5,18499.0,18501.0,2.0,2.0,0.01
 A5,2019,34995,Automatic,6500,Diesel,145,2.0,6,10.18,34995.0,30240.75,-4754.25,4754.25,13.59
 Q7,2019,45990,Semi-Auto,11475,Diesel,145,3.0,6,7.3,45990.0,48096.99,2106.99,2106.99,4.58
 A6,2019,26995,Semi-Auto,6000,Diesel,145,2.0,6,10.54,26995.0,30289.59,3294.59,3294.59,12.2
 Q3,2013,13950,Semi-Auto,34925,Diesel,200,2.0,12,10.54,13950.0,12758.42,-1191.58,1191.58,8.54
 Q3,2016,18946,Semi-Auto,33072,Diesel,160,2.0,9,11.09,18946.0,18793.44,-152.56,152.56,0.81
 A6,2019,33985,Automatic,5429,Diesel,145,2.0,6,10.54,33985.0,29848.95,-4136.05,4136.05,12.17
 A3,2018,18450,Manual,10500,Petrol,150,1.0,7,13.22,18450.0,15522.83,-2927.17,2927.17,15.87
 Q3,2017,19000,Manual,18698,Petrol,145,1.4,8,10.91,19000.0,19008.24,8.24,8.24,0.04
 Q2,2019,22450,Semi-Auto,8928,Petrol,150,1.0,6,9.57,22450.0,24011.92,1561.92,1561.92,6.96
 A5,2019,30000,Automatic,500,Petrol,145,2.0,6,8.29,30000.0,30971.03,971.03,971.03,3.24
 Q2,2020,23950,Manual,4750,Petrol,145,1.5,5,9.85,23950.0,26375.31,2425.31,2425.31,10.13
 A4,2017,17445,Manual,36187,Diesel,20,2.0,8,15.53,17445.0,16945.3,-499.7,499.7,2.86
 Q3,2020,34000,Semi-Auto,4500,Petrol,145,2.0,5,6.91,34000.0,37899.5,3899.5,3899.5,11.47
 Q5,2019,30970,Semi-Auto,14668,Diesel,145,2.0,6,8.4,30970.0,35152.02,4182.02,4182.02,13.5
 A4,2013,11800,Manual,50037,Diesel,125,2.0,12,12.67,11800.0,10117.22,-1682.78,1682.78,14.26
 A5,2012,8990,Automatic,94000,Petrol,200,2.0,13,8.89,8990.0,10276.19,1286.19,1286.19,14.31
 A4,2017,20500,Automatic,17920,Diesel,145,2.0,8,14.8,20500.0,18726.48,-1773.52,1773.52,8.65
 A6,2014,11995,Automatic,85000,Diesel,30,2.0,11,13.51,11995.0,11998.35,3.35,3.35,0.03
 A4,2016,16490,Manual,32868,Diesel,30,2.0,9,14.8,16490.0,15243.14,-1246.86,1246.86,7.56
 Q3,2018,23985,Semi-Auto,17085,Petrol,150,1.4,7,10.54,23985.0,22336.19,-1648.81,1648.81,6.87
 A3,2017,16450,Manual,21400,Petrol,145,1.0,8,13.22,16450.0,14260.53,-2189.47,2189.47,13.31
 A3,2019,31450,Automatic,351,Petrol,150,2.0,6,7.68,31450.0,30735.43,-714.57,714.57,2.27
 TT,2017,17990,Manual,37775,Diesel,145,2.0,8,13.81,17990.0,18211.34,221.34,221.34,1.23
 Q2,2019,21495,Manual,5000,Diesel,145,1.6,6,10.91,21495.0,22145.67,650.67,650.67,3.03
 A5,2015,15750,Automatic,59886,Petrol,160,1.8,10,9.7,15750.0,15056.95,-693.05,693.05,4.4
 A6,2020,28000,Automatic,2511,Diesel,145,2.0,5,10.54,28000.0,37035.09,9035.09,9035.09,32.27
 Q3,2016,18350,Semi-Auto,30647,Diesel,145,2.0,9,11.31,18350.0,18515.07,165.07,165.07,0.9
 A7,2015,16990,Automatic,31000,Diesel,125,3.0,10,12.96,16990.0,19676.78,2686.78,2686.78,15.81
 A3,2015,9442,Manual,69431,Diesel,0,1.6,10,16.34,9442.0,9596.5,154.5,154.5,1.64
 A5,2019,28950,Semi-Auto,5000,Diesel,145,2.0,6,10.36,28950.0,29835.0,885.0,885.0,3.06
 Q2,2020,23481,Manual,1276,Petrol,145,1.5,5,9.85,23481.0,26669.8,3188.8,3188.8,13.58
 Q5,2018,26295,Semi-Auto,18818,Diesel,145,2.0,7,12.43,26295.0,27028.93,733.93,733.93,2.79
 A6,2007,3990,Automatic,70000,Diesel,300,2.7,18,8.75,3990.0,6399.73,2409.73,2409.73,60.39
 A8,2018,38995,Semi-Auto,6588,Diesel,145,3.0,7,10.71,38995.0,35619.36,-3375.64,3375.64,8.66
 A3,2017,22500,Automatic,10891,Diesel,145,2.0,8,12.69,22500.0,18912.81,-3587.19,3587.19,15.94
 Q8,2019,54500,Automatic,1000,Diesel,145,3.0,6,7.39,54500.0,52492.85,-2007.15,2007.15,3.68
 A3,2014,12799,Automatic,7595,Petrol,125,1.8,11,11.09,12799.0,15901.83,3102.83,3102.83,24.24
 A5,2008,6995,Semi-Auto,75700,Diesel,235,2.7,17,9.28,6995.0,7842.26,847.26,847.26,12.11
 A1,2014,11900,Manual,11855,Petrol,125,1.4,11,11.72,11900.0,11829.28,-70.72,70.72,0.59
 A5,2017,22495,Semi-Auto,27938,Diesel,125,3.0,8,13.22,22495.0,22277.36,-217.64,217.64,0.97
 A3,2016,17992,Semi-Auto,47248,Diesel,125,2.0,9,12.67,17992.0,14961.16,-3030.84,3030.84,16.85
 Q2,2020,25950,Manual,2330,Petrol,145,1.5,5,9.57,25950.0,27043.82,1093.82,1093.82,4.22
 Q2,2019,22990,Manual,3696,Petrol,145,1.5,6,9.0,22990.0,24738.76,1748.76,1748.76,7.61
 A3,2016,11600,Manual,21764,Diesel,0,1.6,9,18.28,11600.0,12205.16,605.16,605.16,5.22
 A7,2017,30000,Semi-Auto,34128,Petrol,330,4.0,8,6.53,30000.0,39971.63,9971.63,9971.63,33.24
 A5,2019,29995,Automatic,5200,Petrol,145,2.0,6,8.29,29995.0,30629.31,634.31,634.31,2.11
 A4,2019,23750,Manual,5850,Petrol,145,2.0,6,8.62,23750.0,25739.57,1989.57,1989.57,8.38
 A4,2015,13290,Manual,39608,Diesel,30,2.0,10,13.51,13290.0,13484.61,194.61,194.61,1.46
 A5,2015,13500,Manual,18560,Diesel,20,2.0,10,14.8,13500.0,15739.17,2239.17,2239.17,16.59
 A6,2014,11497,Automatic,73885,Diesel,145,3.0,11,12.19,11497.0,14637.02,3140.02,3140.02,27.31
 A6,2017,20500,Semi-Auto,49626,Diesel,150,2.0,8,13.51,20500.0,19205.13,-1294.87,1294.87,6.32
 A4,2019,26990,Automatic,1624,Petrol,145,2.0,6,8.51,26990.0,28334.58,1344.58,1344.58,4.98
 A6,2016,23495,Semi-Auto,28332,Diesel,160,3.0,9,11.09,23495.0,22688.15,-806.85,806.85,3.43
 A4,2018,21498,Semi-Auto,16473,Petrol,145,1.4,7,10.91,21498.0,20578.65,-919.35,919.35,4.28
 A3,2014,8600,Manual,73722,Petrol,30,1.2,11,12.67,8600.0,9831.33,1231.33,1231.33,14.32
 A4,2018,24490,Semi-Auto,16150,Diesel,145,2.0,7,13.51,24490.0,22075.76,-2414.24,2414.24,9.86
 A4,2019,27000,Manual,5000,Petrol,145,2.0,6,8.51,27000.0,26098.92,-901.08,901.08,3.34
 A1,2018,15749,Semi-Auto,31846,Petrol,150,1.4,7,12.43,15749.0,15881.09,132.09,132.09,0.84
 Q2,2019,20700,Automatic,15190,Diesel,145,1.6,6,10.18,20700.0,24093.86,3393.86,3393.86,16.4
 Q7,2019,44500,Automatic,12697,Diesel,145,3.0,6,7.22,44500.0,47869.04,3369.04,3369.04,7.57
 Q3,2012,11989,Manual,36867,Petrol,235,2.0,13,8.51,11989.0,11772.75,-216.25,216.25,1.8
 Q3,2019,31400,Semi-Auto,3109,Petrol,150,2.0,6,6.97,31400.0,34195.42,2795.42,2795.42,8.9
 A4,2016,12700,Manual,68958,Diesel,20,2.0,9,15.53,12700.0,13793.0,1093.0,1093.0,8.61
 A5,2016,24991,Automatic,41677,Petrol,235,3.0,9,8.4,24991.0,20693.35,-4297.65,4297.65,17.2
 A3,2017,22689,Semi-Auto,28151,Petrol,160,2.0,8,9.57,22689.0,21838.76,-850.24,850.24,3.75
 A3,2017,15700,Manual,22889,Diesel,145,2.0,8,14.8,15700.0,16094.03,394.03,394.03,2.51
 Q3,2016,16900,Manual,23382,Diesel,30,2.0,9,13.22,16900.0,16299.35,-600.65,600.65,3.55
 A5,2016,18495,Manual,25000,Diesel,125,2.0,9,12.67,18495.0,17207.19,-1287.81,1287.81,6.96
 Q2,2019,19450,Manual,1000,Diesel,145,1.6,6,10.91,19450.0,22800.39,3350.39,3350.39,17.23
 A7,2017,26102,Semi-Auto,14562,Diesel,145,3.0,8,11.5,26102.0,26685.34,583.34,583.34,2.23
 Q3,2016,16450,Semi-Auto,63938,Diesel,160,2.0,9,11.09,16450.0,16867.7,417.7,417.7,2.54
 A3,2019,23950,Manual,6857,Diesel,145,1.6,6,11.31,23950.0,21099.96,-2850.04,2850.04,11.9
 A4,2014,20452,Semi-Auto,49688,Petrol,300,3.0,11,7.39,20452.0,16454.4,-3997.6,3997.6,19.55
 Q2,2018,20290,Manual,18323,Petrol,150,1.4,7,11.09,20290.0,19846.13,-443.87,443.87,2.19
 A4,2017,16000,Automatic,58028,Petrol,145,2.0,8,11.5,16000.0,17035.69,1035.69,1035.69,6.47
 A4,2019,44750,Semi-Auto,500,Diesel,145,3.0,6,9.0,44750.0,36940.09,-7809.91,7809.91,17.45
 Q5,2019,35990,Automatic,5000,Diesel,145,2.0,6,8.4,35990.0,35196.56,-793.44,793.44,2.2
 R8,2016,74500,Automatic,28888,Petrol,570,5.2,9,5.3,74500.0,73309.02,-1190.98,1190.98,1.6
 A4,2019,24895,Semi-Auto,3679,Petrol,145,2.0,6,8.51,24895.0,27557.12,2662.12,2662.12,10.69
 Q5,2019,35995,Automatic,4326,Diesel,145,2.0,6,8.4,35995.0,35219.57,-775.43,775.43,2.15
 Q2,2018,22490,Semi-Auto,18873,Petrol,145,1.4,7,11.5,22490.0,21594.94,-895.06,895.06,3.98
 A4,2016,15940,Manual,57583,Diesel,30,2.0,9,13.81,15940.0,14152.01,-1787.99,1787.99,11.22
 TT,2014,12990,Semi-Auto,45492,Diesel,165,2.0,11,11.31,12990.0,12220.74,-769.26,769.26,5.92
 A3,2018,26750,Semi-Auto,19602,Petrol,145,2.0,7,9.57,26750.0,24731.02,-2018.98,2018.98,7.55
 A1,2017,12000,Manual,25679,Petrol,30,1.4,8,12.19,12000.0,13466.4,1466.4,1466.4,12.22
 A1,2019,18690,Manual,8350,Petrol,145,1.5,6,10.18,18690.0,19909.18,1219.18,1219.18,6.52
 Q2,2019,26695,Semi-Auto,5295,Petrol,145,1.5,6,8.75,26695.0,26175.31,-519.69,519.69,1.95
 Q5,2019,32490,Automatic,4838,Diesel,145,2.0,6,8.4,32490.0,35201.8,2711.8,2711.8,8.35
 A3,2016,15990,Semi-Auto,17868,Petrol,30,1.4,9,12.96,15990.0,16466.05,476.05,476.05,2.98
 TT,2016,16995,Manual,11000,Petrol,145,1.8,9,10.36,16995.0,18220.73,1225.73,1225.73,7.21
 Q3,2020,34000,Semi-Auto,4500,Petrol,145,1.5,5,8.62,34000.0,33402.93,-597.07,597.07,1.76
 A3,2016,17945,Semi-Auto,36910,Petrol,125,2.0,9,10.91,17945.0,17763.6,-181.4,181.4,1.01
 A7,2014,19975,Automatic,58732,Diesel,235,3.0,11,9.85,19975.0,17757.61,-2217.39,2217.39,11.1
 A4,2019,21910,Semi-Auto,8583,Diesel,145,2.0,6,11.31,21910.0,25773.85,3863.85,3863.85,17.64
 A4,2018,16980,Manual,27954,Petrol,150,1.4,7,11.72,16980.0,18205.36,1225.36,1225.36,7.22
 Q7,2013,17650,Semi-Auto,56000,Diesel,300,3.0,12,8.4,17650.0,17717.31,67.31,67.31,0.38
 A6,2019,29995,Semi-Auto,8598,Diesel,145,2.0,6,10.54,29995.0,30125.98,130.98,130.98,0.44
 A1,2016,13490,Manual,15534,Petrol,30,1.4,9,12.96,13490.0,13411.8,-78.2,78.2,0.58
 A1,2017,12500,Manual,15735,Petrol,150,1.4,8,12.19,12500.0,14317.79,1817.79,1817.79,14.54
 A3,2017,17888,Manual,24000,Petrol,145,2.0,8,10.91,17888.0,18947.75,1059.75,1059.75,5.92
 A5,2016,19000,Manual,13677,Diesel,125,2.0,9,12.67,19000.0,18469.26,-530.74,530.74,2.79
 A7,2019,32985,Automatic,1285,Diesel,145,3.0,6,8.62,32985.0,39525.46,6540.46,6540.46,19.83
 Q5,2016,29998,Semi-Auto,42167,Diesel,235,3.0,9,9.28,29998.0,27433.12,-2564.88,2564.88,8.55
 Q3,2016,15699,Manual,52080,Diesel,145,2.0,9,11.5,15699.0,16260.05,561.05,561.05,3.57
 Q5,2014,24250,Semi-Auto,22789,Petrol,265,2.0,11,7.88,24250.0,20159.29,-4090.71,4090.71,16.87
 A3,2015,11385,Manual,45000,Diesel,20,1.6,10,15.93,11385.0,10609.41,-775.59,775.59,6.81
 A6,2016,15990,Semi-Auto,66475,Diesel,30,3.0,9,13.51,15990.0,18839.66,2849.66,2849.66,17.82
 A5,2013,9691,Manual,80931,Diesel,30,2.0,12,14.12,9691.0,10097.41,406.41,406.41,4.19
 A3,2011,7450,Manual,38264,Diesel,30,2.0,14,14.12,7450.0,7507.5,57.5,57.5,0.77
 Q3,2017,16400,Automatic,39147,Petrol,150,1.4,8,10.54,16400.0,18600.72,2200.72,2200.72,13.42
 Q7,2017,51500,Semi-Auto,32568,Diesel,145,4.0,8,8.62,51500.0,43575.79,-7924.21,7924.21,15.39
 A1,2016,11120,Manual,23416,Petrol,0,1.0,9,14.8,11120.0,11039.84,-80.16,80.16,0.72
 A3,2019,18990,Manual,10000,Diesel,150,1.6,6,11.31,18990.0,21073.57,2083.57,2083.57,10.97
 Q2,2019,24756,Manual,4512,Petrol,145,1.5,6,8.62,24756.0,25359.62,603.62,603.62,2.44
 A3,2003,1490,Automatic,101000,Diesel,240,1.9,22,9.79,1490.0,3645.53,2155.53,2155.53,144.67
 Q5,2016,21990,Semi-Auto,40787,Diesel,200,3.0,9,10.03,21990.0,26528.58,4538.58,4538.58,20.64
 A1,2016,19450,Manual,26436,Petrol,200,2.0,9,8.89,19450.0,15698.48,-3751.52,3751.52,19.29
 A5,2019,32500,Automatic,1000,Diesel,145,2.0,6,10.36,32500.0,30579.0,-1921.0,1921.0,5.91
 Q7,2017,45950,Automatic,35652,Diesel,305,4.0,8,8.62,45950.0,49578.8,3628.8,3628.8,7.9
 A6,2015,18990,Semi-Auto,70228,Diesel,145,3.0,10,11.94,18990.0,17539.08,-1450.92,1450.92,7.64
 A4,2016,14850,Manual,49000,Diesel,30,2.0,9,14.12,14850.0,14448.19,-401.81,401.81,2.71
 A3,2013,8499,Manual,53566,Diesel,20,2.0,12,14.8,8499.0,9301.39,802.39,802.39,9.44
 Q3,2015,16498,Manual,14146,Diesel,125,2.0,10,13.22,16498.0,16910.87,412.87,412.87,2.5
 Q5,2016,23912,Semi-Auto,33500,Diesel,200,3.0,9,10.03,23912.0,27353.72,3441.72,3441.72,14.39
 Q7,2016,28490,Automatic,32000,Diesel,160,3.0,9,10.71,28490.0,29277.93,787.93,787.93,2.77
 Q2,2017,20495,Semi-Auto,24423,Petrol,150,1.4,8,11.5,20495.0,19379.07,-1115.93,1115.93,5.44
 A4,2013,9298,Manual,72011,Diesel,30,2.0,12,14.12,9298.0,9398.74,100.74,100.74,1.08
 TT,2016,15299,Manual,30814,Petrol,145,1.8,9,10.36,15299.0,16588.18,1289.18,1289.18,8.43
 A3,2017,19310,Semi-Auto,12272,Petrol,145,1.4,8,12.43,19310.0,18197.28,-1112.72,1112.72,5.76
 A3,2019,21750,Semi-Auto,15813,Petrol,145,1.5,6,9.28,21750.0,22953.84,1203.84,1203.84,5.53
 A4,2019,26000,Automatic,5000,Diesel,145,2.0,6,10.71,26000.0,26736.47,736.47,736.47,2.83
 A1,2016,13500,Manual,21263,Diesel,0,1.6,9,17.75,13500.0,11723.74,-1776.26,1776.26,13.16
 A1,2014,10959,Manual,25088,Petrol,125,1.4,11,11.72,10959.0,10754.12,-204.88,204.88,1.87
 A6,2019,32900,Automatic,8012,Diesel,145,2.0,6,10.03,32900.0,30260.96,-2639.04,2639.04,8.02
