model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 A4,2019,24490,Automatic,1293,Diesel,145,2.0,6,10.71,24490.0,26012.01,1522.01,1522.01,6.21
 Q3,2017,15000,Manual,44898,Diesel,125,2.0,8,12.69,15000.0,18604.27,3604.27,3604.27,24.03
 A5,2014,14800,Manual,33507,Diesel,30,2.0,11,13.51,14800.0,11916.28,-2883.72,2883.72,19.48
 A8,2016,23995,Semi-Auto,39000,Diesel,300,4.2,9,8.51,23995.0,30421.58,6426.58,6426.58,26.78
 A4,2017,17750,Automatic,33112,Diesel,145,2.0,8,14.45,17750.0,18002.03,252.03,252.03,1.42
 Q2,2019,25250,Manual,2683,Petrol,145,1.5,6,9.57,25250.0,24336.46,-913.54,913.54,3.62
 A3,2016,13800,Manual,41298,Petrol,20,1.4,9,13.22,13800.0,13145.04,-654.96,654.96,4.75
 A3,2017,17450,Semi-Auto,26931,Petrol,30,1.4,8,12.43,17450.0,16923.24,-526.76,526.76,3.02
 A6,2018,59950,Automatic,22000,Petrol,145,4.0,7,6.47,59950.0,37373.72,-22576.28,22576.28,37.66
 Q7,2017,33991,Automatic,26522,Diesel,145,3.0,8,10.54,33991.0,35461.27,1470.27,1470.27,4.33
 A3,2014,8698,Semi-Auto,87151,Diesel,30,2.0,11,13.81,8698.0,11850.9,3152.9,3152.9,36.25
 Q3,2016,16990,Manual,34000,Diesel,30,2.0,9,13.22,16990.0,16045.33,-944.67,944.67,5.56
 A3,2017,26450,Semi-Auto,25100,Petrol,145,2.0,8,9.57,26450.0,19949.24,-6500.76,6500.76,24.58
 A6,2016,20992,Semi-Auto,33931,Diesel,145,3.0,9,12.19,20992.0,22011.25,1019.25,1019.25,4.86
 A6,2019,34990,Semi-Auto,5301,Diesel,150,3.0,6,8.62,34990.0,35562.46,572.46,572.46,1.64
 A5,2016,21498,Semi-Auto,34051,Diesel,200,3.0,9,9.85,21498.0,20757.26,-740.74,740.74,3.45
 Q5,2017,32995,Semi-Auto,32821,Diesel,235,3.0,8,9.28,32995.0,29581.12,-3413.88,3413.88,10.35
 A3,2019,22480,Manual,6925,Diesel,145,1.6,6,11.31,22480.0,20528.2,-1951.8,1951.8,8.68
 A1,2019,19751,Manual,5432,Petrol,145,1.0,6,10.54,19751.0,17674.54,-2076.46,2076.46,10.51
 A5,2019,27995,Automatic,10,Petrol,145,2.0,6,8.89,27995.0,34199.53,6204.53,6204.53,22.16
 A3,2019,22990,Automatic,5310,Petrol,145,1.5,6,9.57,22990.0,24555.82,1565.82,1565.82,6.81
 A3,2019,25950,Semi-Auto,4900,Petrol,145,1.5,6,9.57,25950.0,25042.72,-907.28,907.28,3.5
 A3,2017,23575,Semi-Auto,45380,Petrol,145,2.0,8,9.57,23575.0,19742.55,-3832.45,3832.45,16.26
 A1,2015,10698,Manual,37458,Petrol,30,1.4,10,12.19,10698.0,10657.04,-40.96,40.96,0.38
 A4,2019,37995,Automatic,8235,Diesel,145,2.0,6,9.7,37995.0,25026.76,-12968.24,12968.24,34.13
 A4,2017,19450,Automatic,27409,Petrol,125,2.0,8,11.5,19450.0,20144.29,694.29,694.29,3.57
 Q2,2017,19701,Semi-Auto,18434,Petrol,125,1.4,8,11.5,19701.0,18439.67,-1261.33,1261.33,6.4
 S3,2016,19300,Semi-Auto,34500,Petrol,200,2.0,9,9.0,19300.0,22764.72,3464.72,3464.72,17.95
 A4,2017,19000,Semi-Auto,45100,Petrol,160,2.0,8,10.03,19000.0,20226.27,1226.27,1226.27,6.45
 Q3,2020,33491,Semi-Auto,4432,Petrol,150,1.5,5,8.62,33491.0,35681.22,2190.22,2190.22,6.54
 A4,2019,27490,Automatic,4983,Diesel,145,2.0,6,10.71,27490.0,25402.35,-2087.65,2087.65,7.59
 A3,2017,25990,Semi-Auto,17775,Petrol,205,2.0,8,9.57,25990.0,20155.61,-5834.39,5834.39,22.45
 A1,2019,19500,Manual,4100,Petrol,150,1.0,6,10.54,19500.0,17769.53,-1730.47,1730.47,8.87
 A4,2016,15599,Automatic,28958,Diesel,20,2.0,9,15.53,15599.0,15415.64,-183.36,183.36,1.18
 A3,2016,15990,Manual,21577,Diesel,20,1.6,9,15.16,15990.0,12533.63,-3456.37,3456.37,21.62
 A3,2014,9895,Manual,94410,Petrol,30,1.4,11,12.96,9895.0,10235.45,340.45,340.45,3.44
 A6,2015,16995,Semi-Auto,55220,Diesel,30,2.0,10,14.12,16995.0,15508.66,-1486.34,1486.34,8.75
 Q3,2020,30210,Semi-Auto,1401,Diesel,145,2.0,5,10.71,30210.0,37096.69,6886.69,6886.69,22.8
 A5,2017,23499,Automatic,22491,Petrol,145,2.0,8,9.57,23499.0,21605.22,-1893.78,1893.78,8.06
 A4,2017,12998,Semi-Auto,74796,Diesel,20,2.0,8,15.93,12998.0,17756.26,4758.26,4758.26,36.61
 A5,2017,20962,Semi-Auto,32065,Diesel,145,2.0,8,14.45,20962.0,19791.88,-1170.12,1170.12,5.58
 A5,2017,23490,Semi-Auto,20891,Diesel,125,3.0,8,13.22,23490.0,24340.76,850.76,850.76,3.62
 Q3,2019,29300,Automatic,13031,Petrol,150,2.0,6,6.97,29300.0,31613.74,2313.74,2313.74,7.9
 Q5,2018,33445,Semi-Auto,8301,Petrol,145,2.0,7,8.89,33445.0,32322.45,-1122.55,1122.55,3.36
 A3,2014,11490,Manual,58409,Petrol,125,1.4,11,11.72,11490.0,10435.9,-1054.1,1054.1,9.17
 RS6,2016,47490,Automatic,51600,Petrol,325,4.0,9,6.47,47490.0,49427.94,1937.94,1937.94,4.08
 Q3,2016,16500,Manual,41950,Petrol,145,1.4,9,10.91,16500.0,15543.19,-956.81,956.81,5.8
 A4,2018,27990,Semi-Auto,6800,Petrol,145,3.0,7,8.07,27990.0,29581.3,1591.3,1591.3,5.69
 Q2,2019,23000,Manual,6500,Diesel,145,1.6,6,10.91,23000.0,21921.42,-1078.58,1078.58,4.69
 Q5,2016,19600,Automatic,30201,Diesel,200,2.0,9,10.36,19600.0,20701.01,1101.01,1101.01,5.62
 A1,2016,10999,Automatic,52865,Diesel,0,1.6,9,16.78,10999.0,11980.17,981.17,981.17,8.92
 TT,2016,17690,Manual,20000,Petrol,150,1.8,9,10.36,17690.0,16934.84,-755.16,755.16,4.27
 Q5,2019,45990,Automatic,569,Diesel,145,2.0,6,7.96,45990.0,34744.57,-11245.43,11245.43,24.45
 Q3,2016,19950,Semi-Auto,25111,Diesel,145,2.0,9,11.31,19950.0,18102.16,-1847.84,1847.84,9.26
 A1,2016,13800,Manual,31450,Petrol,30,1.4,9,12.19,13800.0,12113.63,-1686.37,1686.37,12.22
 Q2,2019,18850,Manual,9478,Petrol,150,1.0,6,10.54,18850.0,20404.34,1554.34,1554.34,8.25
 A4,2017,16725,Semi-Auto,75882,Diesel,145,3.0,8,11.72,16725.0,21928.4,5203.4,5203.4,31.11
 A3,2014,11137,Manual,55000,Diesel,20,2.0,11,15.16,11137.0,10757.6,-379.4,379.4,3.41
 A5,2016,17990,Manual,33747,Diesel,125,2.0,9,12.67,17990.0,15335.23,-2654.77,2654.77,14.76
 Q3,2016,16250,Manual,29841,Diesel,125,2.0,9,13.22,16250.0,16361.21,111.21,111.21,0.68
 Q3,2019,24300,Automatic,3500,Diesel,145,2.0,6,10.71,24300.0,29282.7,4982.7,4982.7,20.5
 A3,2016,12695,Manual,22000,Diesel,20,2.0,9,15.53,12695.0,13907.54,1212.54,1212.54,9.55
 Q2,2019,20990,Manual,3500,Petrol,145,1.0,6,10.36,20990.0,20734.43,-255.57,255.57,1.22
 Q3,2020,34000,Automatic,1000,Petrol,145,2.0,5,6.91,34000.0,40448.17,6448.17,6448.17,18.97
 RS4,2019,55495,Semi-Auto,9000,Petrol,150,2.9,6,6.4,55495.0,54382.8,-1112.2,1112.2,2.0
 Q7,2016,33995,Semi-Auto,34685,Diesel,200,3.0,9,10.54,33995.0,31426.54,-2568.46,2568.46,7.56
 A4,2018,18499,Manual,27150,Petrol,145,1.4,7,11.5,18499.0,18380.8,-118.2,118.2,0.64
 A5,2019,34995,Automatic,6500,Diesel,145,2.0,6,10.18,34995.0,27195.59,-7799.41,7799.41,22.29
 Q7,2019,45990,Semi-Auto,11475,Diesel,145,3.0,6,7.3,45990.0,49845.03,3855.03,3855.03,8.38
 A6,2019,26995,Semi-Auto,6000,Diesel,145,2.0,6,10.54,26995.0,29201.05,2206.05,2206.05,8.17
 Q3,2013,13950,Semi-Auto,34925,Diesel,200,2.0,12,10.54,13950.0,12751.23,-1198.77,1198.77,8.59
 Q3,2016,18946,Semi-Auto,33072,Diesel,160,2.0,9,11.09,18946.0,18014.48,-931.52,931.52,4.92
 A6,2019,33985,Automatic,5429,Diesel,145,2.0,6,10.54,33985.0,28724.26,-5260.74,5260.74,15.48
 A3,2018,18450,Manual,10500,Petrol,150,1.0,7,13.22,18450.0,16216.66,-2233.34,2233.34,12.1
 Q3,2017,19000,Manual,18698,Petrol,145,1.4,8,10.91,19000.0,18102.51,-897.49,897.49,4.72
 Q2,2019,22450,Semi-Auto,8928,Petrol,150,1.0,6,9.57,22450.0,22575.54,125.54,125.54,0.56
 A5,2019,30000,Automatic,500,Petrol,145,2.0,6,8.29,30000.0,31843.86,1843.86,1843.86,6.15
 Q2,2020,23950,Manual,4750,Petrol,145,1.5,5,9.85,23950.0,29544.74,5594.74,5594.74,23.36
 A4,2017,17445,Manual,36187,Diesel,20,2.0,8,15.53,17445.0,16150.17,-1294.83,1294.83,7.42
 Q3,2020,34000,Semi-Auto,4500,Petrol,145,2.0,5,6.91,34000.0,40117.14,6117.14,6117.14,17.99
 Q5,2019,30970,Semi-Auto,14668,Diesel,145,2.0,6,8.4,30970.0,33526.8,2556.8,2556.8,8.26
 A4,2013,11800,Manual,50037,Diesel,125,2.0,12,12.67,11800.0,10004.51,-1795.49,1795.49,15.22
 A5,2012,8990,Automatic,94000,Petrol,200,2.0,13,8.89,8990.0,11794.32,2804.32,2804.32,31.19
 A4,2017,20500,Automatic,17920,Diesel,145,2.0,8,14.8,20500.0,18224.89,-2275.11,2275.11,11.1
 A6,2014,11995,Automatic,85000,Diesel,30,2.0,11,13.51,11995.0,13445.93,1450.93,1450.93,12.1
 A4,2016,16490,Manual,32868,Diesel,30,2.0,9,14.8,16490.0,14113.71,-2376.29,2376.29,14.41
 Q3,2018,23985,Semi-Auto,17085,Petrol,150,1.4,7,10.54,23985.0,23486.1,-498.9,498.9,2.08
 A3,2017,16450,Manual,21400,Petrol,145,1.0,8,13.22,16450.0,13716.38,-2733.62,2733.62,16.62
 A3,2019,31450,Automatic,351,Petrol,150,2.0,6,7.68,31450.0,28987.58,-2462.42,2462.42,7.83
 TT,2017,17990,Manual,37775,Diesel,145,2.0,8,13.81,17990.0,18142.09,152.09,152.09,0.85
 Q2,2019,21495,Manual,5000,Diesel,145,1.6,6,10.91,21495.0,22022.79,527.79,527.79,2.46
 A5,2015,15750,Automatic,59886,Petrol,160,1.8,10,9.7,15750.0,15563.17,-186.83,186.83,1.19
 A6,2020,28000,Automatic,2511,Diesel,145,2.0,5,10.54,28000.0,35641.63,7641.63,7641.63,27.29
 Q3,2016,18350,Semi-Auto,30647,Diesel,145,2.0,9,11.31,18350.0,18038.85,-311.15,311.15,1.7
 A7,2015,16990,Automatic,31000,Diesel,125,3.0,10,12.96,16990.0,20442.14,3452.14,3452.14,20.32
 A3,2015,9442,Manual,69431,Diesel,0,1.6,10,16.34,9442.0,10487.85,1045.85,1045.85,11.08
 A5,2019,28950,Semi-Auto,5000,Diesel,145,2.0,6,10.36,28950.0,27853.63,-1096.37,1096.37,3.79
 Q2,2020,23481,Manual,1276,Petrol,145,1.5,5,9.85,23481.0,30235.38,6754.38,6754.38,28.77
 Q5,2018,26295,Semi-Auto,18818,Diesel,145,2.0,7,12.43,26295.0,28696.51,2401.51,2401.51,9.13
 A6,2007,3990,Automatic,70000,Diesel,300,2.7,18,8.75,3990.0,8594.42,4604.42,4604.42,115.4
 A8,2018,38995,Semi-Auto,6588,Diesel,145,3.0,7,10.71,38995.0,35013.21,-3981.79,3981.79,10.21
 A3,2017,22500,Automatic,10891,Diesel,145,2.0,8,12.69,22500.0,17847.75,-4652.25,4652.25,20.68
 Q8,2019,54500,Automatic,1000,Diesel,145,3.0,6,7.39,54500.0,58815.37,4315.37,4315.37,7.92
 A3,2014,12799,Automatic,7595,Petrol,125,1.8,11,11.09,12799.0,13147.65,348.65,348.65,2.72
 A5,2008,6995,Semi-Auto,75700,Diesel,235,2.7,17,9.28,6995.0,8935.83,1940.83,1940.83,27.75
 A1,2014,11900,Manual,11855,Petrol,125,1.4,11,11.72,11900.0,9846.03,-2053.97,2053.97,17.26
 A5,2017,22495,Semi-Auto,27938,Diesel,125,3.0,8,13.22,22495.0,24216.65,1721.65,1721.65,7.65
 A3,2016,17992,Semi-Auto,47248,Diesel,125,2.0,9,12.67,17992.0,15396.94,-2595.06,2595.06,14.42
 Q2,2020,25950,Manual,2330,Petrol,145,1.5,5,9.57,25950.0,29864.54,3914.54,3914.54,15.08
 Q2,2019,22990,Manual,3696,Petrol,145,1.5,6,9.0,22990.0,24109.79,1119.79,1119.79,4.87
 A3,2016,11600,Manual,21764,Diesel,0,1.6,9,18.28,11600.0,12216.45,616.45,616.45,5.31
 A7,2017,30000,Semi-Auto,34128,Petrol,330,4.0,8,6.53,30000.0,34926.18,4926.18,4926.18,16.42
 A5,2019,29995,Automatic,5200,Petrol,145,2.0,6,8.29,29995.0,30559.94,564.94,564.94,1.88
 A4,2019,23750,Manual,5850,Petrol,145,2.0,6,8.62,23750.0,25951.23,2201.23,2201.23,9.27
 A4,2015,13290,Manual,39608,Diesel,30,2.0,10,13.51,13290.0,12343.24,-946.76,946.76,7.12
 A5,2015,13500,Manual,18560,Diesel,20,2.0,10,14.8,13500.0,13509.45,9.45,9.45,0.07
 A6,2014,11497,Automatic,73885,Diesel,145,3.0,11,12.19,11497.0,16784.76,5287.76,5287.76,45.99
 A6,2017,20500,Semi-Auto,49626,Diesel,150,2.0,8,13.51,20500.0,20556.49,56.49,56.49,0.28
 A4,2019,26990,Automatic,1624,Petrol,145,2.0,6,8.51,26990.0,28954.46,1964.46,1964.46,7.28
 A6,2016,23495,Semi-Auto,28332,Diesel,160,3.0,9,11.09,23495.0,21978.67,-1516.33,1516.33,6.45
 A4,2018,21498,Semi-Auto,16473,Petrol,145,1.4,7,10.91,21498.0,20549.03,-948.97,948.97,4.41
 A3,2014,8600,Manual,73722,Petrol,30,1.2,11,12.67,8600.0,9643.33,1043.33,1043.33,12.13
 A4,2018,24490,Semi-Auto,16150,Diesel,145,2.0,7,13.51,24490.0,21576.94,-2913.06,2913.06,11.89
 A4,2019,27000,Manual,5000,Petrol,145,2.0,6,8.51,27000.0,26002.87,-997.13,997.13,3.69
 A1,2018,15749,Semi-Auto,31846,Petrol,150,1.4,7,12.43,15749.0,18420.16,2671.16,2671.16,16.96
 Q2,2019,20700,Automatic,15190,Diesel,145,1.6,6,10.18,20700.0,23477.28,2777.28,2777.28,13.42
 Q7,2019,44500,Automatic,12697,Diesel,145,3.0,6,7.22,44500.0,48826.22,4326.22,4326.22,9.72
 Q3,2012,11989,Manual,36867,Petrol,235,2.0,13,8.51,11989.0,11653.56,-335.44,335.44,2.8
 Q3,2019,31400,Semi-Auto,3109,Petrol,150,2.0,6,6.97,31400.0,33016.65,1616.65,1616.65,5.15
 A4,2016,12700,Manual,68958,Diesel,20,2.0,9,15.53,12700.0,13906.73,1206.73,1206.73,9.5
 A5,2016,24991,Automatic,41677,Petrol,235,3.0,9,8.4,24991.0,22842.13,-2148.87,2148.87,8.6
 A3,2017,22689,Semi-Auto,28151,Petrol,160,2.0,8,9.57,22689.0,19932.93,-2756.07,2756.07,12.15
 A3,2017,15700,Manual,22889,Diesel,145,2.0,8,14.8,15700.0,16292.43,592.43,592.43,3.77
 Q3,2016,16900,Manual,23382,Diesel,30,2.0,9,13.22,16900.0,16151.33,-748.67,748.67,4.43
 A5,2016,18495,Manual,25000,Diesel,125,2.0,9,12.67,18495.0,15416.36,-3078.64,3078.64,16.65
 Q2,2019,19450,Manual,1000,Diesel,145,1.6,6,10.91,19450.0,22654.76,3204.76,3204.76,16.48
 A7,2017,26102,Semi-Auto,14562,Diesel,145,3.0,8,11.5,26102.0,27295.81,1193.81,1193.81,4.57
 Q3,2016,16450,Semi-Auto,63938,Diesel,160,2.0,9,11.09,16450.0,17806.82,1356.82,1356.82,8.25
 A3,2019,23950,Manual,6857,Diesel,145,1.6,6,11.31,23950.0,20531.76,-3418.24,3418.24,14.27
 A4,2014,20452,Semi-Auto,49688,Petrol,300,3.0,11,7.39,20452.0,16842.5,-3609.5,3609.5,17.65
 Q2,2018,20290,Manual,18323,Petrol,150,1.4,7,11.09,20290.0,19358.48,-931.52,931.52,4.59
 A4,2017,16000,Automatic,58028,Petrol,145,2.0,8,11.5,16000.0,19916.27,3916.27,3916.27,24.48
 A4,2019,44750,Semi-Auto,500,Diesel,145,3.0,6,9.0,44750.0,32772.33,-11977.67,11977.67,26.77
 Q5,2019,35990,Automatic,5000,Diesel,145,2.0,6,8.4,35990.0,33550.43,-2439.57,2439.57,6.78
 R8,2016,74500,Automatic,28888,Petrol,570,5.2,9,5.3,74500.0,75370.82,870.82,870.82,1.17
 A4,2019,24895,Semi-Auto,3679,Petrol,145,2.0,6,8.51,24895.0,29066.0,4171.0,4171.0,16.75
 Q5,2019,35995,Automatic,4326,Diesel,145,2.0,6,8.4,35995.0,33635.96,-2359.04,2359.04,6.55
 Q2,2018,22490,Semi-Auto,18873,Petrol,145,1.4,7,11.5,22490.0,21550.7,-939.3,939.3,4.18
 A4,2016,15940,Manual,57583,Diesel,30,2.0,9,13.81,15940.0,13914.56,-2025.44,2025.44,12.71
 TT,2014,12990,Semi-Auto,45492,Diesel,165,2.0,11,11.31,12990.0,13635.69,645.69,645.69,4.97
 A3,2018,26750,Semi-Auto,19602,Petrol,145,2.0,7,9.57,26750.0,23383.94,-3366.06,3366.06,12.58
 A1,2017,12000,Manual,25679,Petrol,30,1.4,8,12.19,12000.0,13958.86,1958.86,1958.86,16.32
 A1,2019,18690,Manual,8350,Petrol,145,1.5,6,10.18,18690.0,20548.47,1858.47,1858.47,9.94
 Q2,2019,26695,Semi-Auto,5295,Petrol,145,1.5,6,8.75,26695.0,26590.75,-104.25,104.25,0.39
 Q5,2019,32490,Automatic,4838,Diesel,145,2.0,6,8.4,32490.0,33569.87,1079.87,1079.87,3.32
 A3,2016,15990,Semi-Auto,17868,Petrol,30,1.4,9,12.96,15990.0,14884.02,-1105.98,1105.98,6.92
 TT,2016,16995,Manual,11000,Petrol,145,1.8,9,10.36,16995.0,17106.76,111.76,111.76,0.66
 Q3,2020,34000,Semi-Auto,4500,Petrol,145,1.5,5,8.62,34000.0,35656.94,1656.94,1656.94,4.87
 A3,2016,17945,Semi-Auto,36910,Petrol,125,2.0,9,10.91,17945.0,17364.18,-580.82,580.82,3.24
 A7,2014,19975,Automatic,58732,Diesel,235,3.0,11,9.85,19975.0,17867.34,-2107.66,2107.66,10.55
 A4,2019,21910,Semi-Auto,8583,Diesel,145,2.0,6,11.31,21910.0,25709.48,3799.48,3799.48,17.34
 A4,2018,16980,Manual,27954,Petrol,150,1.4,7,11.72,16980.0,18400.52,1420.52,1420.52,8.37
 Q7,2013,17650,Semi-Auto,56000,Diesel,300,3.0,12,8.4,17650.0,21894.24,4244.24,4244.24,24.05
 A6,2019,29995,Semi-Auto,8598,Diesel,145,2.0,6,10.54,29995.0,29016.89,-978.11,978.11,3.26
 A1,2016,13490,Manual,15534,Petrol,30,1.4,9,12.96,13490.0,12311.7,-1178.3,1178.3,8.73
 A1,2017,12500,Manual,15735,Petrol,150,1.4,8,12.19,12500.0,14355.74,1855.74,1855.74,14.85
 A3,2017,17888,Manual,24000,Petrol,145,2.0,8,10.91,17888.0,18102.17,214.17,214.17,1.2
 A5,2016,19000,Manual,13677,Diesel,125,2.0,9,12.67,19000.0,15580.77,-3419.23,3419.23,18.0
 A7,2019,32985,Automatic,1285,Diesel,145,3.0,6,8.62,32985.0,38216.58,5231.58,5231.58,15.86
 Q5,2016,29998,Semi-Auto,42167,Diesel,235,3.0,9,9.28,29998.0,25649.31,-4348.69,4348.69,14.5
 Q3,2016,15699,Manual,52080,Diesel,145,2.0,9,11.5,15699.0,16091.01,392.01,392.01,2.5
 Q5,2014,24250,Semi-Auto,22789,Petrol,265,2.0,11,7.88,24250.0,18657.07,-5592.93,5592.93,23.06
 A3,2015,11385,Manual,45000,Diesel,20,1.6,10,15.93,11385.0,10952.66,-432.34,432.34,3.8
 A6,2016,15990,Semi-Auto,66475,Diesel,30,3.0,9,13.51,15990.0,21480.15,5490.15,5490.15,34.33
 A5,2013,9691,Manual,80931,Diesel,30,2.0,12,14.12,9691.0,10592.62,901.62,901.62,9.3
 A3,2011,7450,Manual,38264,Diesel,30,2.0,14,14.12,7450.0,8081.34,631.34,631.34,8.47
 Q3,2017,16400,Automatic,39147,Petrol,150,1.4,8,10.54,16400.0,19474.29,3074.29,3074.29,18.75
 Q7,2017,51500,Semi-Auto,32568,Diesel,145,4.0,8,8.62,51500.0,41727.82,-9772.18,9772.18,18.98
 A1,2016,11120,Manual,23416,Petrol,0,1.0,9,14.8,11120.0,10365.77,-754.23,754.23,6.78
 A3,2019,18990,Manual,10000,Diesel,150,1.6,6,11.31,18990.0,20404.4,1414.4,1414.4,7.45
 Q2,2019,24756,Manual,4512,Petrol,145,1.5,6,8.62,24756.0,23962.9,-793.1,793.1,3.2
 A3,2003,1490,Automatic,101000,Diesel,240,1.9,22,9.79,1490.0,4843.14,3353.14,3353.14,225.04
 Q5,2016,21990,Semi-Auto,40787,Diesel,200,3.0,9,10.03,21990.0,25735.35,3745.35,3745.35,17.03
 A1,2016,19450,Manual,26436,Petrol,200,2.0,9,8.89,19450.0,14315.15,-5134.85,5134.85,26.4
 A5,2019,32500,Automatic,1000,Diesel,145,2.0,6,10.36,32500.0,28135.55,-4364.45,4364.45,13.43
 Q7,2017,45950,Automatic,35652,Diesel,305,4.0,8,8.62,45950.0,41282.24,-4667.76,4667.76,10.16
 A6,2015,18990,Semi-Auto,70228,Diesel,145,3.0,10,11.94,18990.0,19152.71,162.71,162.71,0.86
 A4,2016,14850,Manual,49000,Diesel,30,2.0,9,14.12,14850.0,13973.56,-876.44,876.44,5.9
 A3,2013,8499,Manual,53566,Diesel,20,2.0,12,14.8,8499.0,9675.1,1176.1,1176.1,13.84
 Q3,2015,16498,Manual,14146,Diesel,125,2.0,10,13.22,16498.0,14629.04,-1868.96,1868.96,11.33
 Q5,2016,23912,Semi-Auto,33500,Diesel,200,3.0,9,10.03,23912.0,25824.59,1912.59,1912.59,8.0
 Q7,2016,28490,Automatic,32000,Diesel,160,3.0,9,10.71,28490.0,30849.16,2359.16,2359.16,8.28
 Q2,2017,20495,Semi-Auto,24423,Petrol,150,1.4,8,11.5,20495.0,18389.44,-2105.56,2105.56,10.27
 A4,2013,9298,Manual,72011,Diesel,30,2.0,12,14.12,9298.0,9837.56,539.56,539.56,5.8
 TT,2016,15299,Manual,30814,Petrol,145,1.8,9,10.36,15299.0,16799.65,1500.65,1500.65,9.81
 A3,2017,19310,Semi-Auto,12272,Petrol,145,1.4,8,12.43,19310.0,17488.06,-1821.94,1821.94,9.44
 A3,2019,21750,Semi-Auto,15813,Petrol,145,1.5,6,9.28,21750.0,24486.22,2736.22,2736.22,12.58
 A4,2019,26000,Automatic,5000,Diesel,145,2.0,6,10.71,26000.0,25400.83,-599.17,599.17,2.3
 A1,2016,13500,Manual,21263,Diesel,0,1.6,9,17.75,13500.0,11190.78,-2309.22,2309.22,17.11
 A1,2014,10959,Manual,25088,Petrol,125,1.4,11,11.72,10959.0,9717.07,-1241.93,1241.93,11.33
 A6,2019,32900,Automatic,8012,Diesel,145,2.0,6,10.03,32900.0,28441.82,-4458.18,4458.18,13.55
 A3,2017,18500,Manual,15197,Petrol,145,1.5,8,11.94,18500.0,16096.88,-2403.12,2403.12,12.99
 Q3,2018,24495,Semi-Auto,25966,Petrol,145,2.0,7,8.89,24495.0,27075.09,2580.09,2580.09,10.53
 A6,2015,16995,Semi-Auto,45000,Diesel,30,2.0,10,14.12,16995.0,15564.58,-1430.42,1430.42,8.42
 A1,2019,21970,Semi-Auto,2000,Petrol,150,2.0,6,9.0,21970.0,26517.77,4547.77,4547.77,20.7
 Q5,2013,15896,Manual,57387,Petrol,235,2.0,12,8.29,15896.0,14888.29,-1007.71,1007.71,6.34
 Q7,2019,56900,Semi-Auto,1478,Diesel,145,3.0,6,7.06,56900.0,51572.11,-5327.89,5327.89,9.36
 Q2,2019,24750,Automatic,5295,Petrol,150,1.5,6,9.0,24750.0,26165.89,1415.89,1415.89,5.72
 A4,2019,25990,Semi-Auto,5987,Petrol,145,2.0,6,8.4,25990.0,28795.67,2805.67,2805.67,10.8
 Q3,2016,21000,Semi-Auto,27425,Petrol,200,2.0,9,8.89,21000.0,20264.1,-735.9,735.9,3.5
 A1,2019,22950,Semi-Auto,3135,Petrol,150,1.5,6,9.85,22950.0,23205.3,255.3,255.3,1.11
 Q3,2016,17798,Semi-Auto,29777,Petrol,145,1.4,9,10.54,17798.0,17348.4,-449.6,449.6,2.53
 A3,2016,16435,Manual,39537,Diesel,30,2.0,9,14.12,16435.0,13748.18,-2686.82,2686.82,16.35
 Q5,2018,30995,Semi-Auto,15706,Petrol,145,2.0,7,8.89,30995.0,31962.01,967.01,967.01,3.12
 A6,2019,30991,Automatic,3000,Diesel,145,2.0,6,11.09,30991.0,29116.37,-1874.63,1874.63,6.05
 A3,2015,8195,Manual,100000,Diesel,20,2.0,10,15.16,8195.0,11932.26,3737.26,3737.26,45.6
 A6,2016,16999,Automatic,53531,Diesel,30,2.0,9,13.51,16999.0,17218.54,219.54,219.54,1.29
 A6,2018,23500,Semi-Auto,12000,Petrol,150,1.8,7,10.54,23500.0,26123.64,2623.64,2623.64,11.16
 Q2,2020,24000,Manual,1000,Petrol,145,1.0,5,9.57,24000.0,25821.03,1821.03,1821.03,7.59
 Q3,2017,21000,Automatic,19000,Petrol,145,1.4,8,10.54,21000.0,19715.31,-1284.69,1284.69,6.12
 A1,2016,11392,Manual,31479,Petrol,30,1.4,9,12.67,11392.0,12142.57,750.57,750.57,6.59
 Q3,2016,17898,Manual,15982,Diesel,30,2.0,9,13.22,17898.0,16259.77,-1638.23,1638.23,9.15
 A3,2015,7000,Manual,112380,Diesel,0,1.6,10,16.34,7000.0,10399.39,3399.39,3399.39,48.56
 A3,2015,9995,Manual,29565,Petrol,125,1.4,10,11.72,9995.0,11838.71,1843.71,1843.71,18.45
 Q2,2020,24888,Manual,4000,Petrol,145,1.5,5,9.57,24888.0,29582.12,4694.12,4694.12,18.86
 A6,2015,12794,Manual,109000,Diesel,30,2.0,10,14.12,12794.0,13783.43,989.43,989.43,7.73
 Q3,2020,32990,Manual,2985,Diesel,145,2.0,5,9.41,32990.0,32666.67,-323.33,323.33,0.98
 A4,2017,13990,Manual,40075,Petrol,150,1.4,8,11.31,13990.0,15632.15,1642.15,1642.15,11.74
 Q3,2019,28000,Manual,4000,Petrol,145,1.5,6,9.28,28000.0,26371.7,-1628.3,1628.3,5.82
 A1,2018,16890,Manual,8768,Petrol,150,1.0,7,11.31,16890.0,14780.19,-2109.81,2109.81,12.49
 A3,2016,12900,Semi-Auto,30999,Diesel,30,2.0,9,14.12,12900.0,15350.63,2450.63,2450.63,19.0
 A1,2020,24950,Semi-Auto,2888,Petrol,150,1.5,5,9.85,24950.0,28446.92,3496.92,3496.92,14.02
