model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 A1,2016,11761,Manual,31104,Petrol,30,1.4,9,12.19,11761.0,12229.81,468.81,468.81,3.99
 SQ5,2017,36950,Automatic,27000,Petrol,150,3.0,8,7.48,36950.0,34063.6,-2886.4,2886.4,7.81
 A6,2019,31990,Semi-Auto,8011,Diesel,145,2.0,6,10.54,31990.0,31705.65,-284.35,284.35,0.89
 A3,2017,15990,Manual,32600,Diesel,20,1.6,8,15.16,15990.0,13522.29,-2467.71,2467.71,15.43
 A3,2016,14500,Manual,34728,Petrol,30,1.4,9,12.67,14500.0,14301.73,-198.27,198.27,1.37
 A4,2019,22991,Manual,1900,Petrol,145,2.0,6,8.89,22991.0,22591.87,-399.13,399.13,1.74
 A5,2019,32485,Automatic,10,Diesel,145,2.0,6,11.31,32485.0,28247.71,-4237.29,4237.29,13.04
 A3,2014,15490,Automatic,24597,Hybrid,0,1.4,11,41.42,15490.0,15304.45,-185.55,185.55,1.2
 Q2,2019,32000,Semi-Auto,3000,Petrol,145,2.0,6,7.3,32000.0,28715.67,-3284.33,3284.33,10.26
 A3,2016,11500,Manual,29701,Petrol,20,1.4,9,13.81,11500.0,14124.64,2624.64,2624.64,22.82
 Q2,2019,19946,Manual,100,Diesel,145,1.6,6,10.91,19946.0,20980.41,1034.41,1034.41,5.19
 A4,2014,11391,Manual,73206,Diesel,125,2.0,11,13.22,11391.0,10206.98,-1184.02,1184.02,10.39
 A1,2017,14995,Semi-Auto,10000,Petrol,20,1.0,8,14.12,14995.0,15810.24,815.24,815.24,5.44
 Q5,2019,47850,Semi-Auto,11751,Diesel,145,3.0,6,7.59,47850.0,51206.4,3356.4,3356.4,7.01
 A3,2017,12250,Manual,38239,Diesel,20,1.6,8,15.53,12250.0,12854.02,604.02,604.02,4.93
 A5,2018,23990,Automatic,21829,Diesel,145,2.0,7,15.53,23990.0,21682.42,-2307.58,2307.58,9.62
 A5,2017,22990,Automatic,28500,Diesel,145,2.0,8,14.45,22990.0,20461.92,-2528.08,2528.08,11.0
 A3,2015,14995,Semi-Auto,23698,Petrol,30,1.4,10,12.67,14995.0,15016.32,21.32,21.32,0.14
 A5,2017,19990,Semi-Auto,51243,Diesel,30,2.0,8,13.81,19990.0,18503.27,-1486.73,1486.73,7.44
 Q5,2010,9299,Manual,77295,Diesel,235,2.0,15,9.57,9299.0,9424.21,125.21,125.21,1.35
 A4,2019,24490,Automatic,1293,Diesel,145,2.0,6,10.71,24490.0,28076.28,3586.28,3586.28,14.64
 Q3,2017,15000,Manual,44898,Diesel,125,2.0,8,12.69,15000.0,18310.22,3310.22,3310.22,22.07
 A5,2014,14800,Manual,33507,Diesel,30,2.0,11,13.51,14800.0,12978.43,-1821.57,1821.57,12.31
 A8,2016,23995,Semi-Auto,39000,Diesel,300,4.2,9,8.51,23995.0,30380.62,6385.62,6385.62,26.61
 A4,2017,17750,Automatic,33112,Diesel,145,2.0,8,14.45,17750.0,17082.49,-667.51,667.51,3.76
 Q2,2019,25250,Manual,2683,Petrol,145,1.5,6,9.57,25250.0,22438.94,-2811.06,2811.06,11.13
 A3,2016,13800,Manual,41298,Petrol,20,1.4,9,13.22,13800.0,13460.82,-339.18,339.18,2.46
 A3,2017,17450,Semi-Auto,26931,Petrol,30,1.4,8,12.43,17450.0,17845.88,395.88,395.88,2.27
 A6,2018,59950,Automatic,22000,Petrol,145,4.0,7,6.47,59950.0,42650.52,-17299.48,17299.48,28.86
 Q7,2017,33991,Automatic,26522,Diesel,145,3.0,8,10.54,33991.0,34289.52,298.52,298.52,0.88
 A3,2014,8698,Semi-Auto,87151,Diesel,30,2.0,11,13.81,8698.0,9729.76,1031.76,1031.76,11.86
 Q3,2016,16990,Manual,34000,Diesel,30,2.0,9,13.22,16990.0,15871.7,-1118.3,1118.3,6.58
 A3,2017,26450,Semi-Auto,25100,Petrol,145,2.0,8,9.57,26450.0,23375.85,-3074.15,3074.15,11.62
 A6,2016,20992,Semi-Auto,33931,Diesel,145,3.0,9,12.19,20992.0,21706.1,714.1,714.1,3.4
 A6,2019,34990,Semi-Auto,5301,Diesel,150,3.0,6,8.62,34990.0,39055.34,4065.34,4065.34,11.62
 A5,2016,21498,Semi-Auto,34051,Diesel,200,3.0,9,9.85,21498.0,23300.58,1802.58,1802.58,8.38
 Q5,2017,32995,Semi-Auto,32821,Diesel,235,3.0,8,9.28,32995.0,33066.82,71.82,71.82,0.22
 A3,2019,22480,Manual,6925,Diesel,145,1.6,6,11.31,22480.0,20166.7,-2313.3,2313.3,10.29
 A1,2019,19751,Manual,5432,Petrol,145,1.0,6,10.54,19751.0,19308.71,-442.29,442.29,2.24
 A5,2019,27995,Automatic,10,Petrol,145,2.0,6,8.89,27995.0,29727.09,1732.09,1732.09,6.19
 A3,2019,22990,Automatic,5310,Petrol,145,1.5,6,9.57,22990.0,22593.81,-396.19,396.19,1.72
 A3,2019,25950,Semi-Auto,4900,Petrol,145,1.5,6,9.57,25950.0,23481.84,-2468.16,2468.16,9.51
 A3,2017,23575,Semi-Auto,45380,Petrol,145,2.0,8,9.57,23575.0,22743.02,-831.98,831.98,3.53
 A1,2015,10698,Manual,37458,Petrol,30,1.4,10,12.19,10698.0,11099.5,401.5,401.5,3.75
 A4,2019,37995,Automatic,8235,Diesel,145,2.0,6,9.7,37995.0,28412.52,-9582.48,9582.48,25.22
 A4,2017,19450,Automatic,27409,Petrol,125,2.0,8,11.5,19450.0,19712.9,262.9,262.9,1.35
 Q2,2017,19701,Semi-Auto,18434,Petrol,125,1.4,8,11.5,19701.0,20559.18,858.18,858.18,4.36
 S3,2016,19300,Semi-Auto,34500,Petrol,200,2.0,9,9.0,19300.0,23195.68,3895.68,3895.68,20.18
 A4,2017,19000,Semi-Auto,45100,Petrol,160,2.0,8,10.03,19000.0,18297.46,-702.54,702.54,3.7
 Q3,2020,33491,Semi-Auto,4432,Petrol,150,1.5,5,8.62,33491.0,33211.57,-279.43,279.43,0.83
 A4,2019,27490,Automatic,4983,Diesel,145,2.0,6,10.71,27490.0,26041.55,-1448.45,1448.45,5.27
 A3,2017,25990,Semi-Auto,17775,Petrol,205,2.0,8,9.57,25990.0,24639.75,-1350.25,1350.25,5.2
 A1,2019,19500,Manual,4100,Petrol,150,1.0,6,10.54,19500.0,20165.32,665.32,665.32,3.41
 A4,2016,15599,Automatic,28958,Diesel,20,2.0,9,15.53,15599.0,15032.66,-566.34,566.34,3.63
 A3,2016,15990,Manual,21577,Diesel,20,1.6,9,15.16,15990.0,14070.98,-1919.02,1919.02,12.0
 A3,2014,9895,Manual,94410,Petrol,30,1.4,11,12.96,9895.0,8981.06,-913.94,913.94,9.24
 A6,2015,16995,Semi-Auto,55220,Diesel,30,2.0,10,14.12,16995.0,15677.04,-1317.96,1317.96,7.75
 Q3,2020,30210,Semi-Auto,1401,Diesel,145,2.0,5,10.71,30210.0,32844.61,2634.61,2634.61,8.72
 A5,2017,23499,Automatic,22491,Petrol,145,2.0,8,9.57,23499.0,21843.2,-1655.8,1655.8,7.05
 A4,2017,12998,Semi-Auto,74796,Diesel,20,2.0,8,15.93,12998.0,14779.96,1781.96,1781.96,13.71
 A5,2017,20962,Semi-Auto,32065,Diesel,145,2.0,8,14.45,20962.0,21207.52,245.52,245.52,1.17
 A5,2017,23490,Semi-Auto,20891,Diesel,125,3.0,8,13.22,23490.0,22680.6,-809.4,809.4,3.45
 Q3,2019,29300,Automatic,13031,Petrol,150,2.0,6,6.97,29300.0,31202.26,1902.26,1902.26,6.49
 Q5,2018,33445,Semi-Auto,8301,Petrol,145,2.0,7,8.89,33445.0,29822.9,-3622.1,3622.1,10.83
 A3,2014,11490,Manual,58409,Petrol,125,1.4,11,11.72,11490.0,9734.13,-1755.87,1755.87,15.28
 RS6,2016,47490,Automatic,51600,Petrol,325,4.0,9,6.47,47490.0,42136.45,-5353.55,5353.55,11.27
 Q3,2016,16500,Manual,41950,Petrol,145,1.4,9,10.91,16500.0,16456.44,-43.56,43.56,0.26
 A4,2018,27990,Semi-Auto,6800,Petrol,145,3.0,7,8.07,27990.0,28570.89,580.89,580.89,2.08
 Q2,2019,23000,Manual,6500,Diesel,145,1.6,6,10.91,23000.0,20614.39,-2385.61,2385.61,10.37
 Q5,2016,19600,Automatic,30201,Diesel,200,2.0,9,10.36,19600.0,20521.25,921.25,921.25,4.7
 A1,2016,10999,Automatic,52865,Diesel,0,1.6,9,16.78,10999.0,10019.94,-979.06,979.06,8.9
 TT,2016,17690,Manual,20000,Petrol,150,1.8,9,10.36,17690.0,16892.54,-797.46,797.46,4.51
 Q5,2019,45990,Automatic,569,Diesel,145,2.0,6,7.96,45990.0,36035.71,-9954.29,9954.29,21.64
 Q3,2016,19950,Semi-Auto,25111,Diesel,145,2.0,9,11.31,19950.0,20579.62,629.62,629.62,3.16
 A1,2016,13800,Manual,31450,Petrol,30,1.4,9,12.19,13800.0,12220.18,-1579.82,1579.82,11.45
 Q2,2019,18850,Manual,9478,Petrol,150,1.0,6,10.54,18850.0,18647.93,-202.07,202.07,1.07
 A4,2017,16725,Semi-Auto,75882,Diesel,145,3.0,8,11.72,16725.0,20790.9,4065.9,4065.9,24.31
 A3,2014,11137,Manual,55000,Diesel,20,2.0,11,15.16,11137.0,9912.19,-1224.81,1224.81,11.0
 A5,2016,17990,Manual,33747,Diesel,125,2.0,9,12.67,17990.0,16295.24,-1694.76,1694.76,9.42
 Q3,2016,16250,Manual,29841,Diesel,125,2.0,9,13.22,16250.0,17244.05,994.05,994.05,6.12
 Q3,2019,24300,Automatic,3500,Diesel,145,2.0,6,10.71,24300.0,30099.58,5799.58,5799.58,23.87
 A3,2016,12695,Manual,22000,Diesel,20,2.0,9,15.53,12695.0,13436.1,741.1,741.1,5.84
 Q2,2019,20990,Manual,3500,Petrol,145,1.0,6,10.36,20990.0,20227.55,-762.45,762.45,3.63
 Q3,2020,34000,Automatic,1000,Petrol,145,2.0,5,6.91,34000.0,36279.96,2279.96,2279.96,6.71
 RS4,2019,55495,Semi-Auto,9000,Petrol,150,2.9,6,6.4,55495.0,57171.58,1676.58,1676.58,3.02
 Q7,2016,33995,Semi-Auto,34685,Diesel,200,3.0,9,10.54,33995.0,31338.29,-2656.71,2656.71,7.82
 A4,2018,18499,Manual,27150,Petrol,145,1.4,7,11.5,18499.0,18030.07,-468.93,468.93,2.53
 A5,2019,34995,Automatic,6500,Diesel,145,2.0,6,10.18,34995.0,30115.03,-4879.97,4879.97,13.94
 Q7,2019,45990,Semi-Auto,11475,Diesel,145,3.0,6,7.3,45990.0,48923.51,2933.51,2933.51,6.38
 A6,2019,26995,Semi-Auto,6000,Diesel,145,2.0,6,10.54,26995.0,32210.79,5215.79,5215.79,19.32
 Q3,2013,13950,Semi-Auto,34925,Diesel,200,2.0,12,10.54,13950.0,14683.65,733.65,733.65,5.26
 Q3,2016,18946,Semi-Auto,33072,Diesel,160,2.0,9,11.09,18946.0,19992.2,1046.2,1046.2,5.52
 A6,2019,33985,Automatic,5429,Diesel,145,2.0,6,10.54,33985.0,30514.78,-3470.22,3470.22,10.21
 A3,2018,18450,Manual,10500,Petrol,150,1.0,7,13.22,18450.0,18069.06,-380.94,380.94,2.06
 Q3,2017,19000,Manual,18698,Petrol,145,1.4,8,10.91,19000.0,19369.85,369.85,369.85,1.95
 Q2,2019,22450,Semi-Auto,8928,Petrol,150,1.0,6,9.57,22450.0,24933.54,2483.54,2483.54,11.06
 A5,2019,30000,Automatic,500,Petrol,145,2.0,6,8.29,30000.0,29799.58,-200.42,200.42,0.67
 Q2,2020,23950,Manual,4750,Petrol,145,1.5,5,9.85,23950.0,23653.15,-296.85,296.85,1.24
 A4,2017,17445,Manual,36187,Diesel,20,2.0,8,15.53,17445.0,15853.4,-1591.6,1591.6,9.12
 Q3,2020,34000,Semi-Auto,4500,Petrol,145,2.0,5,6.91,34000.0,35976.44,1976.44,1976.44,5.81
 Q5,2019,30970,Semi-Auto,14668,Diesel,145,2.0,6,8.4,30970.0,31768.42,798.42,798.42,2.58
 A4,2013,11800,Manual,50037,Diesel,125,2.0,12,12.67,11800.0,10745.24,-1054.76,1054.76,8.94
 A5,2012,8990,Automatic,94000,Petrol,200,2.0,13,8.89,8990.0,11877.31,2887.31,2887.31,32.12
 A4,2017,20500,Automatic,17920,Diesel,145,2.0,8,14.8,20500.0,18161.19,-2338.81,2338.81,11.41
 A6,2014,11995,Automatic,85000,Diesel,30,2.0,11,13.51,11995.0,11825.12,-169.88,169.88,1.42
 A4,2016,16490,Manual,32868,Diesel,30,2.0,9,14.8,16490.0,15762.37,-727.63,727.63,4.41
 Q3,2018,23985,Semi-Auto,17085,Petrol,150,1.4,7,10.54,23985.0,23890.63,-94.37,94.37,0.39
 A3,2017,16450,Manual,21400,Petrol,145,1.0,8,13.22,16450.0,14095.09,-2354.91,2354.91,14.32
 A3,2019,31450,Automatic,351,Petrol,150,2.0,6,7.68,31450.0,29616.22,-1833.78,1833.78,5.83
 TT,2017,17990,Manual,37775,Diesel,145,2.0,8,13.81,17990.0,16645.84,-1344.16,1344.16,7.47
 Q2,2019,21495,Manual,5000,Diesel,145,1.6,6,10.91,21495.0,20639.94,-855.06,855.06,3.98
 A5,2015,15750,Automatic,59886,Petrol,160,1.8,10,9.7,15750.0,15754.89,4.89,4.89,0.03
 A6,2020,28000,Automatic,2511,Diesel,145,2.0,5,10.54,28000.0,38475.18,10475.18,10475.18,37.41
 Q3,2016,18350,Semi-Auto,30647,Diesel,145,2.0,9,11.31,18350.0,20255.48,1905.48,1905.48,10.38
 A7,2015,16990,Automatic,31000,Diesel,125,3.0,10,12.96,16990.0,18936.89,1946.89,1946.89,11.46
 A3,2015,9442,Manual,69431,Diesel,0,1.6,10,16.34,9442.0,8414.66,-1027.34,1027.34,10.88
 A5,2019,28950,Semi-Auto,5000,Diesel,145,2.0,6,10.36,28950.0,29752.33,802.33,802.33,2.77
 Q2,2020,23481,Manual,1276,Petrol,145,1.5,5,9.85,23481.0,23152.94,-328.06,328.06,1.4
 Q5,2018,26295,Semi-Auto,18818,Diesel,145,2.0,7,12.43,26295.0,27283.6,988.6,988.6,3.76
 A6,2007,3990,Automatic,70000,Diesel,300,2.7,18,8.75,3990.0,4248.64,258.64,258.64,6.48
 A8,2018,38995,Semi-Auto,6588,Diesel,145,3.0,7,10.71,38995.0,39823.57,828.57,828.57,2.12
 A3,2017,22500,Automatic,10891,Diesel,145,2.0,8,12.69,22500.0,19880.29,-2619.71,2619.71,11.64
 Q8,2019,54500,Automatic,1000,Diesel,145,3.0,6,7.39,54500.0,58509.08,4009.08,4009.08,7.36
 A3,2014,12799,Automatic,7595,Petrol,125,1.8,11,11.09,12799.0,17123.45,4324.45,4324.45,33.79
 A5,2008,6995,Semi-Auto,75700,Diesel,235,2.7,17,9.28,6995.0,8582.66,1587.66,1587.66,22.7
 A1,2014,11900,Manual,11855,Petrol,125,1.4,11,11.72,11900.0,12758.88,858.88,858.88,7.22
 A5,2017,22495,Semi-Auto,27938,Diesel,125,3.0,8,13.22,22495.0,22249.56,-245.44,245.44,1.09
 A3,2016,17992,Semi-Auto,47248,Diesel,125,2.0,9,12.67,17992.0,16143.87,-1848.13,1848.13,10.27
 Q2,2020,25950,Manual,2330,Petrol,145,1.5,5,9.57,25950.0,23894.87,-2055.13,2055.13,7.92
 Q2,2019,22990,Manual,3696,Petrol,145,1.5,6,9.0,22990.0,23860.87,870.87,870.87,3.79
 A3,2016,11600,Manual,21764,Diesel,0,1.6,9,18.28,11600.0,11575.83,-24.17,24.17,0.21
 A7,2017,30000,Semi-Auto,34128,Petrol,330,4.0,8,6.53,30000.0,40882.8,10882.8,10882.8,36.28
 A5,2019,29995,Automatic,5200,Petrol,145,2.0,6,8.29,29995.0,30077.4,82.4,82.4,0.27
 A4,2019,23750,Manual,5850,Petrol,145,2.0,6,8.62,23750.0,22888.01,-861.99,861.99,3.63
 A4,2015,13290,Manual,39608,Diesel,30,2.0,10,13.51,13290.0,13616.16,326.16,326.16,2.45
 A5,2015,13500,Manual,18560,Diesel,20,2.0,10,14.8,13500.0,16190.47,2690.47,2690.47,19.93
 A6,2014,11497,Automatic,73885,Diesel,145,3.0,11,12.19,11497.0,14965.74,3468.74,3468.74,30.17
 A6,2017,20500,Semi-Auto,49626,Diesel,150,2.0,8,13.51,20500.0,19702.11,-797.89,797.89,3.89
 A4,2019,26990,Automatic,1624,Petrol,145,2.0,6,8.51,26990.0,27256.19,266.19,266.19,0.99
 A6,2016,23495,Semi-Auto,28332,Diesel,160,3.0,9,11.09,23495.0,23536.23,41.23,41.23,0.18
 A4,2018,21498,Semi-Auto,16473,Petrol,145,1.4,7,10.91,21498.0,19653.73,-1844.27,1844.27,8.58
 A3,2014,8600,Manual,73722,Petrol,30,1.2,11,12.67,8600.0,9348.67,748.67,748.67,8.71
 A4,2018,24490,Semi-Auto,16150,Diesel,145,2.0,7,13.51,24490.0,23016.39,-1473.61,1473.61,6.02
 A4,2019,27000,Manual,5000,Petrol,145,2.0,6,8.51,27000.0,23337.81,-3662.19,3662.19,13.56
 A1,2018,15749,Semi-Auto,31846,Petrol,150,1.4,7,12.43,15749.0,17222.65,1473.65,1473.65,9.36
 Q2,2019,20700,Automatic,15190,Diesel,145,1.6,6,10.18,20700.0,25330.76,4630.76,4630.76,22.37
 Q7,2019,44500,Automatic,12697,Diesel,145,3.0,6,7.22,44500.0,47905.44,3405.44,3405.44,7.65
 Q3,2012,11989,Manual,36867,Petrol,235,2.0,13,8.51,11989.0,12267.49,278.49,278.49,2.32
 Q3,2019,31400,Semi-Auto,3109,Petrol,150,2.0,6,6.97,31400.0,34411.15,3011.15,3011.15,9.59
 A4,2016,12700,Manual,68958,Diesel,20,2.0,9,15.53,12700.0,12466.31,-233.69,233.69,1.84
 A5,2016,24991,Automatic,41677,Petrol,235,3.0,9,8.4,24991.0,21738.66,-3252.34,3252.34,13.01
 A3,2017,22689,Semi-Auto,28151,Petrol,160,2.0,8,9.57,22689.0,23445.29,756.29,756.29,3.33
 A3,2017,15700,Manual,22889,Diesel,145,2.0,8,14.8,15700.0,15948.2,248.2,248.2,1.58
 Q3,2016,16900,Manual,23382,Diesel,30,2.0,9,13.22,16900.0,16352.58,-547.42,547.42,3.24
 A5,2016,18495,Manual,25000,Diesel,125,2.0,9,12.67,18495.0,17543.78,-951.22,951.22,5.14
 Q2,2019,19450,Manual,1000,Diesel,145,1.6,6,10.91,19450.0,21796.56,2346.56,2346.56,12.06
 A7,2017,26102,Semi-Auto,14562,Diesel,145,3.0,8,11.5,26102.0,27713.25,1611.25,1611.25,6.17
 Q3,2016,16450,Semi-Auto,63938,Diesel,160,2.0,9,11.09,16450.0,17869.3,1419.3,1419.3,8.63
 A3,2019,23950,Manual,6857,Diesel,145,1.6,6,11.31,23950.0,20177.34,-3772.66,3772.66,15.75
 A4,2014,20452,Semi-Auto,49688,Petrol,300,3.0,11,7.39,20452.0,14660.91,-5791.09,5791.09,28.32
 Q2,2018,20290,Manual,18323,Petrol,150,1.4,7,11.09,20290.0,19008.83,-1281.17,1281.17,6.31
 A4,2017,16000,Automatic,58028,Petrol,145,2.0,8,11.5,16000.0,17543.16,1543.16,1543.16,9.64
 A4,2019,44750,Semi-Auto,500,Diesel,145,3.0,6,9.0,44750.0,38254.29,-6495.71,6495.71,14.52
 Q5,2019,35990,Automatic,5000,Diesel,145,2.0,6,8.4,35990.0,33889.63,-2100.37,2100.37,5.84
 R8,2016,74500,Automatic,28888,Petrol,570,5.2,9,5.3,74500.0,64931.67,-9568.33,9568.33,12.84
 A4,2019,24895,Semi-Auto,3679,Petrol,145,2.0,6,8.51,24895.0,27739.53,2844.53,2844.53,11.43
 Q5,2019,35995,Automatic,4326,Diesel,145,2.0,6,8.4,35995.0,33957.51,-2037.49,2037.49,5.66
 Q2,2018,22490,Semi-Auto,18873,Petrol,145,1.4,7,11.5,22490.0,21015.02,-1474.98,1474.98,6.56
 A4,2016,15940,Manual,57583,Diesel,30,2.0,9,13.81,15940.0,13501.02,-2438.98,2438.98,15.3
 TT,2014,12990,Semi-Auto,45492,Diesel,165,2.0,11,11.31,12990.0,9935.01,-3054.99,3054.99,23.52
 A3,2018,26750,Semi-Auto,19602,Petrol,145,2.0,7,9.57,26750.0,26352.6,-397.4,397.4,1.49
 A1,2017,12000,Manual,25679,Petrol,30,1.4,8,12.19,12000.0,13315.54,1315.54,1315.54,10.96
 A1,2019,18690,Manual,8350,Petrol,145,1.5,6,10.18,18690.0,18205.19,-484.81,484.81,2.59
 Q2,2019,26695,Semi-Auto,5295,Petrol,145,1.5,6,8.75,26695.0,26337.03,-357.97,357.97,1.34
 Q5,2019,32490,Automatic,4838,Diesel,145,2.0,6,8.4,32490.0,33905.05,1415.05,1415.05,4.36
 A3,2016,15990,Semi-Auto,17868,Petrol,30,1.4,9,12.96,15990.0,16869.62,879.62,879.62,5.5
 TT,2016,16995,Manual,11000,Petrol,145,1.8,9,10.36,16995.0,16742.58,-252.42,252.42,1.49
 Q3,2020,34000,Semi-Auto,4500,Petrol,145,1.5,5,8.62,34000.0,33273.52,-726.48,726.48,2.14
 A3,2016,17945,Semi-Auto,36910,Petrol,125,2.0,9,10.91,17945.0,18390.68,445.68,445.68,2.48
 A7,2014,19975,Automatic,58732,Diesel,235,3.0,11,9.85,19975.0,16845.65,-3129.35,3129.35,15.67
 A4,2019,21910,Semi-Auto,8583,Diesel,145,2.0,6,11.31,21910.0,25931.46,4021.46,4021.46,18.35
 A4,2018,16980,Manual,27954,Petrol,150,1.4,7,11.72,16980.0,18214.4,1234.4,1234.4,7.27
 Q7,2013,17650,Semi-Auto,56000,Diesel,300,3.0,12,8.4,17650.0,17991.32,341.32,341.32,1.93
 A6,2019,29995,Semi-Auto,8598,Diesel,145,2.0,6,10.54,29995.0,31607.23,1612.23,1612.23,5.37
 A1,2016,13490,Manual,15534,Petrol,30,1.4,9,12.96,13490.0,13576.24,86.24,86.24,0.64
 A1,2017,12500,Manual,15735,Petrol,150,1.4,8,12.19,12500.0,13896.68,1396.68,1396.68,11.17
 A3,2017,17888,Manual,24000,Petrol,145,2.0,8,10.91,17888.0,17201.02,-686.98,686.98,3.84
 A5,2016,19000,Manual,13677,Diesel,125,2.0,9,12.67,19000.0,19692.34,692.34,692.34,3.64
 A7,2019,32985,Automatic,1285,Diesel,145,3.0,6,8.62,32985.0,40529.76,7544.76,7544.76,22.87
 Q5,2016,29998,Semi-Auto,42167,Diesel,235,3.0,9,9.28,29998.0,27482.21,-2515.79,2515.79,8.39
 Q3,2016,15699,Manual,52080,Diesel,145,2.0,9,11.5,15699.0,16596.38,897.38,897.38,5.72
 Q5,2014,24250,Semi-Auto,22789,Petrol,265,2.0,11,7.88,24250.0,22076.21,-2173.79,2173.79,8.96
 A3,2015,11385,Manual,45000,Diesel,20,1.6,10,15.93,11385.0,10353.55,-1031.45,1031.45,9.06
 A6,2016,15990,Semi-Auto,66475,Diesel,30,3.0,9,13.51,15990.0,19651.87,3661.87,3661.87,22.9
 A5,2013,9691,Manual,80931,Diesel,30,2.0,12,14.12,9691.0,10563.27,872.27,872.27,9.0
 A3,2011,7450,Manual,38264,Diesel,30,2.0,14,14.12,7450.0,8542.3,1092.3,1092.3,14.66
 Q3,2017,16400,Automatic,39147,Petrol,150,1.4,8,10.54,16400.0,18611.48,2211.48,2211.48,13.48
 Q7,2017,51500,Semi-Auto,32568,Diesel,145,4.0,8,8.62,51500.0,45711.47,-5788.53,5788.53,11.24
 A1,2016,11120,Manual,23416,Petrol,0,1.0,9,14.8,11120.0,11350.39,230.39,230.39,2.07
 A3,2019,18990,Manual,10000,Diesel,150,1.6,6,11.31,18990.0,20294.78,1304.78,1304.78,6.87
 Q2,2019,24756,Manual,4512,Petrol,145,1.5,6,8.62,24756.0,25121.29,365.29,365.29,1.48
 A3,2003,1490,Automatic,101000,Diesel,240,1.9,22,9.79,1490.0,2900.33,1410.33,1410.33,94.65
 Q5,2016,21990,Semi-Auto,40787,Diesel,200,3.0,9,10.03,21990.0,25426.73,3436.73,3436.73,15.63
 A1,2016,19450,Manual,26436,Petrol,200,2.0,9,8.89,19450.0,16274.67,-3175.33,3175.33,16.33
 A5,2019,32500,Automatic,1000,Diesel,145,2.0,6,10.36,32500.0,32070.71,-429.29,429.29,1.32
 Q7,2017,45950,Automatic,35652,Diesel,305,4.0,8,8.62,45950.0,49126.0,3176.0,3176.0,6.91
 A6,2015,18990,Semi-Auto,70228,Diesel,145,3.0,10,11.94,18990.0,17485.48,-1504.52,1504.52,7.92
 A4,2016,14850,Manual,49000,Diesel,30,2.0,9,14.12,14850.0,14385.29,-464.71,464.71,3.13
 A3,2013,8499,Manual,53566,Diesel,20,2.0,12,14.8,8499.0,9172.1,673.1,673.1,7.92
 Q3,2015,16498,Manual,14146,Diesel,125,2.0,10,13.22,16498.0,17766.18,1268.18,1268.18,7.69
 Q5,2016,23912,Semi-Auto,33500,Diesel,200,3.0,9,10.03,23912.0,25775.29,1863.29,1863.29,7.79
 Q7,2016,28490,Automatic,32000,Diesel,160,3.0,9,10.71,28490.0,30061.6,1571.6,1571.6,5.52
 Q2,2017,20495,Semi-Auto,24423,Petrol,150,1.4,8,11.5,20495.0,19742.19,-752.81,752.81,3.67
 A4,2013,9298,Manual,72011,Diesel,30,2.0,12,14.12,9298.0,8951.1,-346.9,346.9,3.73
 TT,2016,15299,Manual,30814,Petrol,145,1.8,9,10.36,15299.0,16217.62,918.62,918.62,6.0
 A3,2017,19310,Semi-Auto,12272,Petrol,145,1.4,8,12.43,19310.0,20133.68,823.68,823.68,4.27
 A3,2019,21750,Semi-Auto,15813,Petrol,145,1.5,6,9.28,21750.0,22752.62,1002.62,1002.62,4.61
 A4,2019,26000,Automatic,5000,Diesel,145,2.0,6,10.71,26000.0,26040.84,40.84,40.84,0.16
 A1,2016,13500,Manual,21263,Diesel,0,1.6,9,17.75,13500.0,11769.47,-1730.53,1730.53,12.82
 A1,2014,10959,Manual,25088,Petrol,125,1.4,11,11.72,10959.0,10685.44,-273.56,273.56,2.5
 A6,2019,32900,Automatic,8012,Diesel,145,2.0,6,10.03,32900.0,32480.84,-419.16,419.16,1.27
 A3,2017,18500,Manual,15197,Petrol,145,1.5,8,11.94,18500.0,17310.13,-1189.87,1189.87,6.43
 Q3,2018,24495,Semi-Auto,25966,Petrol,145,2.0,7,8.89,24495.0,26227.24,1732.24,1732.24,7.07
 A6,2015,16995,Semi-Auto,45000,Diesel,30,2.0,10,14.12,16995.0,16235.05,-759.95,759.95,4.47
 A1,2019,21970,Semi-Auto,2000,Petrol,150,2.0,6,9.0,21970.0,24234.0,2264.0,2264.0,10.3
 Q5,2013,15896,Manual,57387,Petrol,235,2.0,12,8.29,15896.0,13588.91,-2307.09,2307.09,14.51
 Q7,2019,56900,Semi-Auto,1478,Diesel,145,3.0,6,7.06,56900.0,49295.66,-7604.34,7604.34,13.36
 Q2,2019,24750,Automatic,5295,Petrol,150,1.5,6,9.0,24750.0,25416.31,666.31,666.31,2.69
 A4,2019,25990,Semi-Auto,5987,Petrol,145,2.0,6,8.4,25990.0,27885.82,1895.82,1895.82,7.29
 Q3,2016,21000,Semi-Auto,27425,Petrol,200,2.0,9,8.89,21000.0,21843.32,843.32,843.32,4.02
 A1,2019,22950,Semi-Auto,3135,Petrol,150,1.5,6,9.85,22950.0,23114.99,164.99,164.99,0.72
 Q3,2016,17798,Semi-Auto,29777,Petrol,145,1.4,9,10.54,17798.0,18424.17,626.17,626.17,3.52
 A3,2016,16435,Manual,39537,Diesel,30,2.0,9,14.12,16435.0,13976.22,-2458.78,2458.78,14.96
