model,manufactured_year,selling_price,transmission_type,mileage,fuel_type,tax,engine_size,car_age,miles_per_litre,Actual Price,Predicted Price,Error,Absolute Error,Percent Error (%)
 Q2,2019,32000,Semi-Auto,3000,Petrol,145,2.0,6,7.3,32000.0,29110.08,-2889.92,2889.92,9.03
 A3,2016,11500,Manual,29701,Petrol,20,1.4,9,13.81,11500.0,14486.64,2986.64,2986.64,25.97
 Q2,2019,19946,Manual,100,Diesel,145,1.6,6,10.91,19946.0,21164.49,1218.49,1218.49,6.11
 A4,2014,11391,Manual,73206,Diesel,125,2.0,11,13.22,11391.0,10830.12,-560.88,560.88,4.92
 A1,2017,14995,Semi-Auto,10000,Petrol,20,1.0,8,14.12,14995.0,13643.5,-1351.5,1351.5,9.01
 Q5,2019,47850,Semi-Auto,11751,Diesel,145,3.0,6,7.59,47850.0,43116.79,-4733.21,4733.21,9.89
 A3,2017,12250,Manual,38239,Diesel,20,1.6,8,15.53,12250.0,13045.48,795.48,795.48,6.49
 A5,2018,23990,Automatic,21829,Diesel,145,2.0,7,15.53,23990.0,21854.69,-2135.31,2135.31,8.9
 A5,2017,22990,Automatic,28500,Diesel,145,2.0,8,14.45,22990.0,19733.48,-3256.52,3256.52,14.16
 A3,2015,14995,Semi-Auto,23698,Petrol,30,1.4,10,12.67,14995.0,14580.57,-414.43,414.43,2.76
 A5,2017,19990,Semi-Auto,51243,Diesel,30,2.0,8,13.81,19990.0,18477.8,-1512.2,1512.2,7.56
 Q5,2010,9299,Manual,77295,Diesel,235,2.0,15,9.57,9299.0,9904.88,605.88,605.88,6.52
 A4,2019,24490,Automatic,1293,Diesel,145,2.0,6,10.71,24490.0,27121.1,2631.1,2631.1,10.74
 Q3,2017,15000,Manual,44898,Diesel,125,2.0,8,12.69,15000.0,16584.74,1584.74,1584.74,10.56
 A5,2014,14800,Manual,33507,Diesel,30,2.0,11,13.51,14800.0,13056.82,-1743.18,1743.18,11.78
 A8,2016,23995,Semi-Auto,39000,Diesel,300,4.2,9,8.51,23995.0,37084.17,13089.17,13089.17,54.55
 A4,2017,17750,Automatic,33112,Diesel,145,2.0,8,14.45,17750.0,17553.66,-196.34,196.34,1.11
 Q2,2019,25250,Manual,2683,Petrol,145,1.5,6,9.57,25250.0,23251.06,-1998.94,1998.94,7.92
 A3,2016,13800,Manual,41298,Petrol,20,1.4,9,13.22,13800.0,13809.99,9.99,9.99,0.07
 A3,2017,17450,Semi-Auto,26931,Petrol,30,1.4,8,12.43,17450.0,18345.27,895.27,895.27,5.13
 A6,2018,59950,Automatic,22000,Petrol,145,4.0,7,6.47,59950.0,34612.4,-25337.6,25337.6,42.26
 Q7,2017,33991,Automatic,26522,Diesel,145,3.0,8,10.54,33991.0,33996.84,5.84,5.84,0.02
 A3,2014,8698,Semi-Auto,87151,Diesel,30,2.0,11,13.81,8698.0,10585.52,1887.52,1887.52,21.7
 Q3,2016,16990,Manual,34000,Diesel,30,2.0,9,13.22,16990.0,15513.05,-1476.95,1476.95,8.69
 A3,2017,26450,Semi-Auto,25100,Petrol,145,2.0,8,9.57,26450.0,22679.64,-3770.36,3770.36,14.25
 A6,2016,20992,Semi-Auto,33931,Diesel,145,3.0,9,12.19,20992.0,22266.93,1274.93,1274.93,6.07
 A6,2019,34990,Semi-Auto,5301,Diesel,150,3.0,6,8.62,34990.0,38589.56,3599.56,3599.56,10.29
 A5,2016,21498,Semi-Auto,34051,Diesel,200,3.0,9,9.85,21498.0,22806.35,1308.35,1308.35,6.09
 Q5,2017,32995,Semi-Auto,32821,Diesel,235,3.0,8,9.28,32995.0,31685.91,-1309.09,1309.09,3.97
 A3,2019,22480,Manual,6925,Diesel,145,1.6,6,11.31,22480.0,20127.03,-2352.97,2352.97,10.47
 A1,2019,19751,Manual,5432,Petrol,145,1.0,6,10.54,19751.0,18590.0,-1161.0,1161.0,5.88
 A5,2019,27995,Automatic,10,Petrol,145,2.0,6,8.89,27995.0,30651.51,2656.51,2656.51,9.49
 A3,2019,22990,Automatic,5310,Petrol,145,1.5,6,9.57,22990.0,22828.03,-161.97,161.97,0.7
 A3,2019,25950,Semi-Auto,4900,Petrol,145,1.5,6,9.57,25950.0,23252.39,-2697.61,2697.61,10.4
 A3,2017,23575,Semi-Auto,45380,Petrol,145,2.0,8,9.57,23575.0,21696.1,-1878.9,1878.9,7.97
 A1,2015,10698,Manual,37458,Petrol,30,1.4,10,12.19,10698.0,11001.4,303.4,303.4,2.84
 A4,2019,37995,Automatic,8235,Diesel,145,2.0,6,9.7,37995.0,27689.03,-10305.97,10305.97,27.12
 A4,2017,19450,Automatic,27409,Petrol,125,2.0,8,11.5,19450.0,18291.48,-1158.52,1158.52,5.96
 Q2,2017,19701,Semi-Auto,18434,Petrol,125,1.4,8,11.5,19701.0,19683.64,-17.36,17.36,0.09
 S3,2016,19300,Semi-Auto,34500,Petrol,200,2.0,9,9.0,19300.0,22420.73,3120.73,3120.73,16.17
 A4,2017,19000,Semi-Auto,45100,Petrol,160,2.0,8,10.03,19000.0,19153.79,153.79,153.79,0.81
 Q3,2020,33491,Semi-Auto,4432,Petrol,150,1.5,5,8.62,33491.0,34132.02,641.02,641.02,1.91
 A4,2019,27490,Automatic,4983,Diesel,145,2.0,6,10.71,27490.0,25092.51,-2397.49,2397.49,8.72
 A3,2017,25990,Semi-Auto,17775,Petrol,205,2.0,8,9.57,25990.0,22024.17,-3965.83,3965.83,15.26
 A1,2019,19500,Manual,4100,Petrol,150,1.0,6,10.54,19500.0,18744.64,-755.36,755.36,3.87
 A4,2016,15599,Automatic,28958,Diesel,20,2.0,9,15.53,15599.0,16025.07,426.07,426.07,2.73
 A3,2016,15990,Manual,21577,Diesel,20,1.6,9,15.16,15990.0,13295.2,-2694.8,2694.8,16.85
 A3,2014,9895,Manual,94410,Petrol,30,1.4,11,12.96,9895.0,10341.22,446.22,446.22,4.51
 A6,2015,16995,Semi-Auto,55220,Diesel,30,2.0,10,14.12,16995.0,15957.47,-1037.53,1037.53,6.1
 Q3,2020,30210,Semi-Auto,1401,Diesel,145,2.0,5,10.71,30210.0,33742.05,3532.05,3532.05,11.69
 A5,2017,23499,Automatic,22491,Petrol,145,2.0,8,9.57,23499.0,23227.3,-271.7,271.7,1.16
 A4,2017,12998,Semi-Auto,74796,Diesel,20,2.0,8,15.93,12998.0,16269.6,3271.6,3271.6,25.17
 A5,2017,20962,Semi-Auto,32065,Diesel,145,2.0,8,14.45,20962.0,20366.43,-595.57,595.57,2.84
 A5,2017,23490,Semi-Auto,20891,Diesel,125,3.0,8,13.22,23490.0,22518.41,-971.59,971.59,4.14
 Q3,2019,29300,Automatic,13031,Petrol,150,2.0,6,6.97,29300.0,30524.01,1224.01,1224.01,4.18
 Q5,2018,33445,Semi-Auto,8301,Petrol,145,2.0,7,8.89,33445.0,30248.22,-3196.78,3196.78,9.56
 A3,2014,11490,Manual,58409,Petrol,125,1.4,11,11.72,11490.0,10152.45,-1337.55,1337.55,11.64
 RS6,2016,47490,Automatic,51600,Petrol,325,4.0,9,6.47,47490.0,46509.6,-980.4,980.4,2.06
 Q3,2016,16500,Manual,41950,Petrol,145,1.4,9,10.91,16500.0,15781.47,-718.53,718.53,4.35
 A4,2018,27990,Semi-Auto,6800,Petrol,145,3.0,7,8.07,27990.0,29669.89,1679.89,1679.89,6.0
 Q2,2019,23000,Manual,6500,Diesel,145,1.6,6,10.91,23000.0,20697.55,-2302.45,2302.45,10.01
 Q5,2016,19600,Automatic,30201,Diesel,200,2.0,9,10.36,19600.0,20841.11,1241.11,1241.11,6.33
 A1,2016,10999,Automatic,52865,Diesel,0,1.6,9,16.78,10999.0,12295.42,1296.42,1296.42,11.79
 TT,2016,17690,Manual,20000,Petrol,150,1.8,9,10.36,17690.0,15910.47,-1779.53,1779.53,10.06
 Q5,2019,45990,Automatic,569,Diesel,145,2.0,6,7.96,45990.0,35366.51,-10623.49,10623.49,23.1
 Q3,2016,19950,Semi-Auto,25111,Diesel,145,2.0,9,11.31,19950.0,19009.81,-940.19,940.19,4.71
 A1,2016,13800,Manual,31450,Petrol,30,1.4,9,12.19,13800.0,12180.41,-1619.59,1619.59,11.74
 Q2,2019,18850,Manual,9478,Petrol,150,1.0,6,10.54,18850.0,19573.01,723.01,723.01,3.84
 A4,2017,16725,Semi-Auto,75882,Diesel,145,3.0,8,11.72,16725.0,20850.85,4125.85,4125.85,24.67
 A3,2014,11137,Manual,55000,Diesel,20,2.0,11,15.16,11137.0,10397.18,-739.82,739.82,6.64
 A5,2016,17990,Manual,33747,Diesel,125,2.0,9,12.67,17990.0,16507.91,-1482.09,1482.09,8.24
 Q3,2016,16250,Manual,29841,Diesel,125,2.0,9,13.22,16250.0,16437.86,187.86,187.86,1.16
 Q3,2019,24300,Automatic,3500,Diesel,145,2.0,6,10.71,24300.0,29730.85,5430.85,5430.85,22.35
 A3,2016,12695,Manual,22000,Diesel,20,2.0,9,15.53,12695.0,14634.72,1939.72,1939.72,15.28
 Q2,2019,20990,Manual,3500,Petrol,145,1.0,6,10.36,20990.0,19912.52,-1077.48,1077.48,5.13
 Q3,2020,34000,Automatic,1000,Petrol,145,2.0,5,6.91,34000.0,36075.54,2075.54,2075.54,6.1
 RS4,2019,55495,Semi-Auto,9000,Petrol,150,2.9,6,6.4,55495.0,56361.33,866.33,866.33,1.56
 Q7,2016,33995,Semi-Auto,34685,Diesel,200,3.0,9,10.54,33995.0,31099.64,-2895.36,2895.36,8.52
 A4,2018,18499,Manual,27150,Petrol,145,1.4,7,11.5,18499.0,16922.32,-1576.68,1576.68,8.52
 A5,2019,34995,Automatic,6500,Diesel,145,2.0,6,10.18,34995.0,29446.65,-5548.35,5548.35,15.85
 Q7,2019,45990,Semi-Auto,11475,Diesel,145,3.0,6,7.3,45990.0,46665.01,675.01,675.01,1.47
 A6,2019,26995,Semi-Auto,6000,Diesel,145,2.0,6,10.54,26995.0,30850.33,3855.33,3855.33,14.28
 Q3,2013,13950,Semi-Auto,34925,Diesel,200,2.0,12,10.54,13950.0,12964.22,-985.78,985.78,7.07
 Q3,2016,18946,Semi-Auto,33072,Diesel,160,2.0,9,11.09,18946.0,18836.86,-109.14,109.14,0.58
 A6,2019,33985,Automatic,5429,Diesel,145,2.0,6,10.54,33985.0,29507.31,-4477.69,4477.69,13.18
 A3,2018,18450,Manual,10500,Petrol,150,1.0,7,13.22,18450.0,15545.65,-2904.35,2904.35,15.74
 Q3,2017,19000,Manual,18698,Petrol,145,1.4,8,10.91,19000.0,18238.86,-761.14,761.14,4.01
 Q2,2019,22450,Semi-Auto,8928,Petrol,150,1.0,6,9.57,22450.0,22385.18,-64.82,64.82,0.29
 A5,2019,30000,Automatic,500,Petrol,145,2.0,6,8.29,30000.0,29730.58,-269.42,269.42,0.9
 Q2,2020,23950,Manual,4750,Petrol,145,1.5,5,9.85,23950.0,24501.62,551.62,551.62,2.3
 A4,2017,17445,Manual,36187,Diesel,20,2.0,8,15.53,17445.0,15915.63,-1529.37,1529.37,8.77
 Q3,2020,34000,Semi-Auto,4500,Petrol,145,2.0,5,6.91,34000.0,36378.48,2378.48,2378.48,7.0
 Q5,2019,30970,Semi-Auto,14668,Diesel,145,2.0,6,8.4,30970.0,33160.04,2190.04,2190.04,7.07
 A4,2013,11800,Manual,50037,Diesel,125,2.0,12,12.67,11800.0,10283.32,-1516.68,1516.68,12.85
 A5,2012,8990,Automatic,94000,Petrol,200,2.0,13,8.89,8990.0,10132.62,1142.62,1142.62,12.71
 A4,2017,20500,Automatic,17920,Diesel,145,2.0,8,14.8,20500.0,18868.34,-1631.66,1631.66,7.96
 A6,2014,11995,Automatic,85000,Diesel,30,2.0,11,13.51,11995.0,12380.25,385.25,385.25,3.21
 A4,2016,16490,Manual,32868,Diesel,30,2.0,9,14.8,16490.0,15352.3,-1137.7,1137.7,6.9
 Q3,2018,23985,Semi-Auto,17085,Petrol,150,1.4,7,10.54,23985.0,23250.65,-734.35,734.35,3.06
 A3,2017,16450,Manual,21400,Petrol,145,1.0,8,13.22,16450.0,13310.21,-3139.79,3139.79,19.09
 A3,2019,31450,Automatic,351,Petrol,150,2.0,6,7.68,31450.0,28994.64,-2455.36,2455.36,7.81
 TT,2017,17990,Manual,37775,Diesel,145,2.0,8,13.81,17990.0,17470.91,-519.09,519.09,2.89
 Q2,2019,21495,Manual,5000,Diesel,145,1.6,6,10.91,21495.0,20881.02,-613.98,613.98,2.86
 A5,2015,15750,Automatic,59886,Petrol,160,1.8,10,9.7,15750.0,14906.13,-843.87,843.87,5.36
 A6,2020,28000,Automatic,2511,Diesel,145,2.0,5,10.54,28000.0,35621.36,7621.36,7621.36,27.22
 Q3,2016,18350,Semi-Auto,30647,Diesel,145,2.0,9,11.31,18350.0,18604.26,254.26,254.26,1.39
 A7,2015,16990,Automatic,31000,Diesel,125,3.0,10,12.96,16990.0,20307.76,3317.76,3317.76,19.53
 A3,2015,9442,Manual,69431,Diesel,0,1.6,10,16.34,9442.0,9707.01,265.01,265.01,2.81
 A5,2019,28950,Semi-Auto,5000,Diesel,145,2.0,6,10.36,28950.0,28911.37,-38.63,38.63,0.13
 Q2,2020,23481,Manual,1276,Petrol,145,1.5,5,9.85,23481.0,26252.43,2771.43,2771.43,11.8
 Q5,2018,26295,Semi-Auto,18818,Diesel,145,2.0,7,12.43,26295.0,27411.04,1116.04,1116.04,4.24
 A6,2007,3990,Automatic,70000,Diesel,300,2.7,18,8.75,3990.0,5754.48,1764.48,1764.48,44.22
 A8,2018,38995,Semi-Auto,6588,Diesel,145,3.0,7,10.71,38995.0,36701.42,-2293.58,2293.58,5.88
 A3,2017,22500,Automatic,10891,Diesel,145,2.0,8,12.69,22500.0,19344.59,-3155.41,3155.41,14.02
 Q8,2019,54500,Automatic,1000,Diesel,145,3.0,6,7.39,54500.0,55216.31,716.31,716.31,1.31
 A3,2014,12799,Automatic,7595,Petrol,125,1.8,11,11.09,12799.0,15777.52,2978.52,2978.52,23.27
 A5,2008,6995,Semi-Auto,75700,Diesel,235,2.7,17,9.28,6995.0,7488.12,493.12,493.12,7.05
 A1,2014,11900,Manual,11855,Petrol,125,1.4,11,11.72,11900.0,11575.34,-324.66,324.66,2.73
 A5,2017,22495,Semi-Auto,27938,Diesel,125,3.0,8,13.22,22495.0,21934.66,-560.34,560.34,2.49
 A3,2016,17992,Semi-Auto,47248,Diesel,125,2.0,9,12.67,17992.0,15937.45,-2054.55,2054.55,11.42
 Q2,2020,25950,Manual,2330,Petrol,145,1.5,5,9.57,25950.0,25704.77,-245.23,245.23,0.95
 Q2,2019,22990,Manual,3696,Petrol,145,1.5,6,9.0,22990.0,23213.26,223.26,223.26,0.97
 A3,2016,11600,Manual,21764,Diesel,0,1.6,9,18.28,11600.0,12745.42,1145.42,1145.42,9.87
 A7,2017,30000,Semi-Auto,34128,Petrol,330,4.0,8,6.53,30000.0,41893.97,11893.97,11893.97,39.65
 A5,2019,29995,Automatic,5200,Petrol,145,2.0,6,8.29,29995.0,30579.08,584.08,584.08,1.95
 A4,2019,23750,Manual,5850,Petrol,145,2.0,6,8.62,23750.0,23163.3,-586.7,586.7,2.47
 A4,2015,13290,Manual,39608,Diesel,30,2.0,10,13.51,13290.0,13300.76,10.76,10.76,0.08
 A5,2015,13500,Manual,18560,Diesel,20,2.0,10,14.8,13500.0,16518.85,3018.85,3018.85,22.36
 A6,2014,11497,Automatic,73885,Diesel,145,3.0,11,12.19,11497.0,16025.31,4528.31,4528.31,39.39
 A6,2017,20500,Semi-Auto,49626,Diesel,150,2.0,8,13.51,20500.0,19859.27,-640.73,640.73,3.13
 A4,2019,26990,Automatic,1624,Petrol,145,2.0,6,8.51,26990.0,27171.75,181.75,181.75,0.67
 A6,2016,23495,Semi-Auto,28332,Diesel,160,3.0,9,11.09,23495.0,24358.83,863.83,863.83,3.68
 A4,2018,21498,Semi-Auto,16473,Petrol,145,1.4,7,10.91,21498.0,19520.23,-1977.77,1977.77,9.2
 A3,2014,8600,Manual,73722,Petrol,30,1.2,11,12.67,8600.0,9849.22,1249.22,1249.22,14.53
 A4,2018,24490,Semi-Auto,16150,Diesel,145,2.0,7,13.51,24490.0,22766.27,-1723.73,1723.73,7.04
 A4,2019,27000,Manual,5000,Petrol,145,2.0,6,8.51,27000.0,23530.87,-3469.13,3469.13,12.85
 A1,2018,15749,Semi-Auto,31846,Petrol,150,1.4,7,12.43,15749.0,16857.35,1108.35,1108.35,7.04
 Q2,2019,20700,Automatic,15190,Diesel,145,1.6,6,10.18,20700.0,22927.59,2227.59,2227.59,10.76
 Q7,2019,44500,Automatic,12697,Diesel,145,3.0,6,7.22,44500.0,45711.56,1211.56,1211.56,2.72
 Q3,2012,11989,Manual,36867,Petrol,235,2.0,13,8.51,11989.0,11863.17,-125.83,125.83,1.05
 Q3,2019,31400,Semi-Auto,3109,Petrol,150,2.0,6,6.97,31400.0,32624.01,1224.01,1224.01,3.9
 A4,2016,12700,Manual,68958,Diesel,20,2.0,9,15.53,12700.0,13297.25,597.25,597.25,4.7
 A5,2016,24991,Automatic,41677,Petrol,235,3.0,9,8.4,24991.0,21453.0,-3538.0,3538.0,14.16
 A3,2017,22689,Semi-Auto,28151,Petrol,160,2.0,8,9.57,22689.0,22119.53,-569.47,569.47,2.51
 A3,2017,15700,Manual,22889,Diesel,145,2.0,8,14.8,15700.0,16296.35,596.35,596.35,3.8
 Q3,2016,16900,Manual,23382,Diesel,30,2.0,9,13.22,16900.0,16533.17,-366.83,366.83,2.17
 A5,2016,18495,Manual,25000,Diesel,125,2.0,9,12.67,18495.0,17447.69,-1047.31,1047.31,5.66
 Q2,2019,19450,Manual,1000,Diesel,145,1.6,6,10.91,19450.0,22082.8,2632.8,2632.8,13.54
 A7,2017,26102,Semi-Auto,14562,Diesel,145,3.0,8,11.5,26102.0,28568.89,2466.89,2466.89,9.45
 Q3,2016,16450,Semi-Auto,63938,Diesel,160,2.0,9,11.09,16450.0,17465.83,1015.83,1015.83,6.18
 A3,2019,23950,Manual,6857,Diesel,145,1.6,6,11.31,23950.0,20139.04,-3810.96,3810.96,15.91
 A4,2014,20452,Semi-Auto,49688,Petrol,300,3.0,11,7.39,20452.0,16738.76,-3713.24,3713.24,18.16
 Q2,2018,20290,Manual,18323,Petrol,150,1.4,7,11.09,20290.0,18687.06,-1602.94,1602.94,7.9
 A4,2017,16000,Automatic,58028,Petrol,145,2.0,8,11.5,16000.0,16635.85,635.85,635.85,3.97
 A4,2019,44750,Semi-Auto,500,Diesel,145,3.0,6,9.0,44750.0,34507.19,-10242.81,10242.81,22.89
 Q5,2019,35990,Automatic,5000,Diesel,145,2.0,6,8.4,35990.0,33280.09,-2709.91,2709.91,7.53
 R8,2016,74500,Automatic,28888,Petrol,570,5.2,9,5.3,74500.0,62898.8,-11601.2,11601.2,15.57
 A4,2019,24895,Semi-Auto,3679,Petrol,145,2.0,6,8.51,24895.0,26609.3,1714.3,1714.3,6.89
 Q5,2019,35995,Automatic,4326,Diesel,145,2.0,6,8.4,35995.0,33317.08,-2677.92,2677.92,7.44
 Q2,2018,22490,Semi-Auto,18873,Petrol,145,1.4,7,11.5,22490.0,21047.41,-1442.59,1442.59,6.41
 A4,2016,15940,Manual,57583,Diesel,30,2.0,9,13.81,15940.0,13847.99,-2092.01,2092.01,13.12
 TT,2014,12990,Semi-Auto,45492,Diesel,165,2.0,11,11.31,12990.0,13285.32,295.32,295.32,2.27
 A3,2018,26750,Semi-Auto,19602,Petrol,145,2.0,7,9.57,26750.0,24439.32,-2310.68,2310.68,8.64
 A1,2017,12000,Manual,25679,Petrol,30,1.4,8,12.19,12000.0,13458.92,1458.92,1458.92,12.16
 A1,2019,18690,Manual,8350,Petrol,145,1.5,6,10.18,18690.0,20611.94,1921.94,1921.94,10.28
 Q2,2019,26695,Semi-Auto,5295,Petrol,145,1.5,6,8.75,26695.0,25508.88,-1186.12,1186.12,4.44
 Q5,2019,32490,Automatic,4838,Diesel,145,2.0,6,8.4,32490.0,33286.46,796.46,796.46,2.45
 A3,2016,15990,Semi-Auto,17868,Petrol,30,1.4,9,12.96,15990.0,16844.5,854.5,854.5,5.34
 TT,2016,16995,Manual,11000,Petrol,145,1.8,9,10.36,16995.0,16440.75,-554.25,554.25,3.26
 Q3,2020,34000,Semi-Auto,4500,Petrol,145,1.5,5,8.62,34000.0,33902.44,-97.56,97.56,0.29
 A3,2016,17945,Semi-Auto,36910,Petrol,125,2.0,9,10.91,17945.0,17729.48,-215.52,215.52,1.2
 A7,2014,19975,Automatic,58732,Diesel,235,3.0,11,9.85,19975.0,17521.7,-2453.3,2453.3,12.28
 A4,2019,21910,Semi-Auto,8583,Diesel,145,2.0,6,11.31,21910.0,25860.05,3950.05,3950.05,18.03
 A4,2018,16980,Manual,27954,Petrol,150,1.4,7,11.72,16980.0,16536.63,-443.37,443.37,2.61
 Q7,2013,17650,Semi-Auto,56000,Diesel,300,3.0,12,8.4,17650.0,18416.3,766.3,766.3,4.34
 A6,2019,29995,Semi-Auto,8598,Diesel,145,2.0,6,10.54,29995.0,30486.89,491.89,491.89,1.64
 A1,2016,13490,Manual,15534,Petrol,30,1.4,9,12.96,13490.0,13482.9,-7.1,7.1,0.05
 A1,2017,12500,Manual,15735,Petrol,150,1.4,8,12.19,12500.0,13895.15,1395.15,1395.15,11.16
 A3,2017,17888,Manual,24000,Petrol,145,2.0,8,10.91,17888.0,17721.55,-166.45,166.45,0.93
 A5,2016,19000,Manual,13677,Diesel,125,2.0,9,12.67,19000.0,19543.9,543.9,543.9,2.86
 A7,2019,32985,Automatic,1285,Diesel,145,3.0,6,8.62,32985.0,39083.54,6098.54,6098.54,18.49
 Q5,2016,29998,Semi-Auto,42167,Diesel,235,3.0,9,9.28,29998.0,26587.52,-3410.48,3410.48,11.37
 Q3,2016,15699,Manual,52080,Diesel,145,2.0,9,11.5,15699.0,16280.14,581.14,581.14,3.7
 Q5,2014,24250,Semi-Auto,22789,Petrol,265,2.0,11,7.88,24250.0,21253.41,-2996.59,2996.59,12.36
 A3,2015,11385,Manual,45000,Diesel,20,1.6,10,15.93,11385.0,11132.34,-252.66,252.66,2.22
 A6,2016,15990,Semi-Auto,66475,Diesel,30,3.0,9,13.51,15990.0,18696.67,2706.67,2706.67,16.93
 A5,2013,9691,Manual,80931,Diesel,30,2.0,12,14.12,9691.0,10470.14,779.14,779.14,8.04
 A3,2011,7450,Manual,38264,Diesel,30,2.0,14,14.12,7450.0,8092.85,642.85,642.85,8.63
 Q3,2017,16400,Automatic,39147,Petrol,150,1.4,8,10.54,16400.0,18233.26,1833.26,1833.26,11.18
 Q7,2017,51500,Semi-Auto,32568,Diesel,145,4.0,8,8.62,51500.0,45415.64,-6084.36,6084.36,11.81
 A1,2016,11120,Manual,23416,Petrol,0,1.0,9,14.8,11120.0,11512.89,392.89,392.89,3.53
 A3,2019,18990,Manual,10000,Diesel,150,1.6,6,11.31,18990.0,19990.31,1000.31,1000.31,5.27
 Q2,2019,24756,Manual,4512,Petrol,145,1.5,6,8.62,24756.0,23396.14,-1359.86,1359.86,5.49
 A3,2003,1490,Automatic,101000,Diesel,240,1.9,22,9.79,1490.0,3711.72,2221.72,2221.72,149.11
 Q5,2016,21990,Semi-Auto,40787,Diesel,200,3.0,9,10.03,21990.0,25005.39,3015.39,3015.39,13.71
 A1,2016,19450,Manual,26436,Petrol,200,2.0,9,8.89,19450.0,15907.44,-3542.56,3542.56,18.21
 A5,2019,32500,Automatic,1000,Diesel,145,2.0,6,10.36,32500.0,30442.22,-2057.78,2057.78,6.33
 Q7,2017,45950,Automatic,35652,Diesel,305,4.0,8,8.62,45950.0,45000.31,-949.69,949.69,2.07
 A6,2015,18990,Semi-Auto,70228,Diesel,145,3.0,10,11.94,18990.0,17254.59,-1735.41,1735.41,9.14
 A4,2016,14850,Manual,49000,Diesel,30,2.0,9,14.12,14850.0,14264.81,-585.19,585.19,3.94
 A3,2013,8499,Manual,53566,Diesel,20,2.0,12,14.8,8499.0,9491.09,992.09,992.09,11.67
 Q3,2015,16498,Manual,14146,Diesel,125,2.0,10,13.22,16498.0,17112.93,614.93,614.93,3.73
 Q5,2016,23912,Semi-Auto,33500,Diesel,200,3.0,9,10.03,23912.0,25888.58,1976.58,1976.58,8.27
 Q7,2016,28490,Automatic,32000,Diesel,160,3.0,9,10.71,28490.0,29949.1,1459.1,1459.1,5.12
 Q2,2017,20495,Semi-Auto,24423,Petrol,150,1.4,8,11.5,20495.0,19470.86,-1024.14,1024.14,5.0
 A4,2013,9298,Manual,72011,Diesel,30,2.0,12,14.12,9298.0,9357.31,59.31,59.31,0.64
 TT,2016,15299,Manual,30814,Petrol,145,1.8,9,10.36,15299.0,15540.08,241.08,241.08,1.58
 A3,2017,19310,Semi-Auto,12272,Petrol,145,1.4,8,12.43,19310.0,18498.85,-811.15,811.15,4.2
 A3,2019,21750,Semi-Auto,15813,Petrol,145,1.5,6,9.28,21750.0,23203.43,1453.43,1453.43,6.68
 A4,2019,26000,Automatic,5000,Diesel,145,2.0,6,10.71,26000.0,25089.82,-910.18,910.18,3.5
 A1,2016,13500,Manual,21263,Diesel,0,1.6,9,17.75,13500.0,12296.2,-1203.8,1203.8,8.92
 A1,2014,10959,Manual,25088,Petrol,125,1.4,11,11.72,10959.0,10303.56,-655.44,655.44,5.98
 A6,2019,32900,Automatic,8012,Diesel,145,2.0,6,10.03,32900.0,29908.56,-2991.44,2991.44,9.09
 A3,2017,18500,Manual,15197,Petrol,145,1.5,8,11.94,18500.0,16921.82,-1578.18,1578.18,8.53
 Q3,2018,24495,Semi-Auto,25966,Petrol,145,2.0,7,8.89,24495.0,24878.68,383.68,383.68,1.57
 A6,2015,16995,Semi-Auto,45000,Diesel,30,2.0,10,14.12,16995.0,16568.39,-426.61,426.61,2.51
 A1,2019,21970,Semi-Auto,2000,Petrol,150,2.0,6,9.0,21970.0,23487.14,1517.14,1517.14,6.91
 Q5,2013,15896,Manual,57387,Petrol,235,2.0,12,8.29,15896.0,13231.77,-2664.23,2664.23,16.76
 Q7,2019,56900,Semi-Auto,1478,Diesel,145,3.0,6,7.06,56900.0,48927.24,-7972.76,7972.76,14.01
 Q2,2019,24750,Automatic,5295,Petrol,150,1.5,6,9.0,24750.0,25247.45,497.45,497.45,2.01
 A4,2019,25990,Semi-Auto,5987,Petrol,145,2.0,6,8.4,25990.0,26469.2,479.2,479.2,1.84
 Q3,2016,21000,Semi-Auto,27425,Petrol,200,2.0,9,8.89,21000.0,20177.44,-822.56,822.56,3.92
 A1,2019,22950,Semi-Auto,3135,Petrol,150,1.5,6,9.85,22950.0,22075.7,-874.3,874.3,3.81
 Q3,2016,17798,Semi-Auto,29777,Petrol,145,1.4,9,10.54,17798.0,17725.4,-72.6,72.6,0.41
 A3,2016,16435,Manual,39537,Diesel,30,2.0,9,14.12,16435.0,13108.2,-3326.8,3326.8,20.24
 Q5,2018,30995,Semi-Auto,15706,Petrol,145,2.0,7,8.89,30995.0,30653.93,-341.07,341.07,1.1
 A6,2019,30991,Automatic,3000,Diesel,145,2.0,6,11.09,30991.0,29887.09,-1103.91,1103.91,3.56
 A3,2015,8195,Manual,100000,Diesel,20,2.0,10,15.16,8195.0,9884.88,1689.88,1689.88,20.62
 A6,2016,16999,Automatic,53531,Diesel,30,2.0,9,13.51,16999.0,16351.82,-647.18,647.18,3.81
 A6,2018,23500,Semi-Auto,12000,Petrol,150,1.8,7,10.54,23500.0,25129.36,1629.36,1629.36,6.93
 Q2,2020,24000,Manual,1000,Petrol,145,1.0,5,9.57,24000.0,24316.21,316.21,316.21,1.32
 Q3,2017,21000,Automatic,19000,Petrol,145,1.4,8,10.54,21000.0,19700.22,-1299.78,1299.78,6.19
